Unit,SImin,SImean,SImax,MeanPlotSiteIndex,Spp
ICHmk2/02,15.61,16.35,16.7,NA,Bl
ICHmk2/02,17.07,17.59,19.18,18,Pl
ICHmk2/02,17.53,18.06,19.24,NA,Py
ICHmk2/03,8.8,10.63,11.66,NA,Cw
ICHmk2/03,12.21,13.13,13.75,NA,Hw
ICHmk2/03,13.76,15.47,16.66,18,Fd
ICHmk2/03,14.08,15.04,16.54,18,Sx
ICHmk2/03,15.14,17.37,18.41,NA,Lw
ICHmk2/03,15.61,16.08,16.7,15,Bl
ICHmk2/03,17.07,18.49,19.81,21,Pl
ICHmk2/03,17.53,18.79,19.54,NA,Py
ICHmk2/04,11.66,13.92,15.92,12,Cw
ICHmk2/04,13.75,17.45,20.33,NA,Hw
ICHmk2/04,16.26,17.45,19.2,NA,Bl
ICHmk2/04,16.54,17.38,19.04,18,Sx
ICHmk2/04,16.66,18.05,19.85,18,Fd
ICHmk2/04,18.41,19.01,20.06,NA,Lw
ICHmk2/04,19.41,19.82,20.26,NA,Py
ICHmk2/04,19.81,21.17,22.88,21,Pl
ICHmk2/05,13.35,15.93,17.75,18,Cw
ICHmk2/05,16.28,19.15,20.97,NA,Hw
ICHmk2/05,16.79,18.37,19.85,21,Bl
ICHmk2/05,17.07,18.79,20.03,21,Sx
ICHmk2/05,17.85,19.44,20.71,NA,Py
ICHmk2/05,18.21,19.82,20.81,21,Fd
ICHmk2/05,19.21,19.99,21.01,NA,Lw
ICHmk2/05,20.15,21.87,23.03,24,Pl
ICHmk2/06,10.4,14.76,17.75,15,Cw
ICHmk2/06,11.55,21.25,31.15,NA,Lw
ICHmk2/06,14.02,17.3,20.62,NA,Hw
ICHmk2/06,14.28,17.16,19.91,18,Sx
ICHmk2/06,16.01,17.77,19.67,18,Bl
ICHmk2/06,16.1,20.12,22.91,21,Pl
ICHmk2/06,18.61,19.77,20.81,NA,Fd
ICHmk2/06,18.97,37.19,55.96,NA,Py
ICHmk4/101,15.08,15.48,15.91,NA,Bl
ICHmk4/101,15.32,16.29,17.81,NA,Cw
ICHmk4/101,16.31,17.12,18.55,NA,Hw
ICHmk4/101,16.39,17.26,17.93,NA,Sx
ICHmk4/101,17.47,18.2,18.74,NA,Pl
ICHmk4/101,18.96,19.32,19.61,NA,Py
ICHmk4/101,19.59,19.75,19.92,NA,Lw
ICHmk4/101,20.42,21.12,22,NA,Fd
ICHmk4/102,10.1,12.26,13.99,NA,Cw
ICHmk4/102,12.23,14.29,18.54,NA,Hw
ICHmk4/102,13.41,14.32,15.88,NA,Sx
ICHmk4/102,14.31,14.84,15.46,NA,Bl
ICHmk4/102,14.8,15.74,17.17,NA,Pl
ICHmk4/102,15.18,16.76,18.46,NA,Lw
ICHmk4/102,15.43,16.96,18.68,NA,Fd
ICHmk4/102,17.51,18.42,19.52,NA,Py
ICHmk4/103,15.08,15.39,15.91,NA,Bl
ICHmk4/103,15.32,16.18,17.81,NA,Cw
ICHmk4/103,16.08,16.97,17.93,NA,Sx
ICHmk4/103,16.31,17.06,18.55,NA,Hw
ICHmk4/103,17.47,18.04,18.74,NA,Pl
ICHmk4/103,18.76,19.5,19.92,NA,Lw
ICHmk4/103,18.96,19.45,19.82,NA,Py
ICHmk4/103,19.76,20.78,22,NA,Fd
ICHmk4/110,15.91,16.52,16.9,NA,Bl
ICHmk4/110,17.81,19.01,20.37,NA,Cw
ICHmk4/110,17.93,18.28,18.75,NA,Sx
ICHmk4/110,18.55,19.47,20.58,NA,Hw
ICHmk4/110,18.74,19.23,19.67,NA,Pl
ICHmk4/110,19.61,20.26,20.69,NA,Py
ICHmk4/110,19.73,20.01,20.48,NA,Lw
ICHmk4/110,22,22.53,23.24,NA,Fd
ICHmk4/111,16.73,17.1,17.67,NA,Bl
ICHmk4/111,18.16,18.68,19.12,NA,Sx
ICHmk4/111,18.85,19.74,20.37,NA,Cw
ICHmk4/111,19.27,19.6,19.85,NA,Pl
ICHmk4/111,19.28,20.17,20.66,NA,Hw
ICHmk4/111,19.8,20.45,21.06,NA,Lw
ICHmk4/111,20.49,20.61,20.69,NA,Py
ICHmk4/111,22.34,22.97,23.34,NA,Fd
ICHmk4/112,16.73,17.24,17.67,NA,Bl
ICHmk4/112,18.16,18.79,19.12,NA,Sx
ICHmk4/112,18.85,19.81,20.37,NA,Cw
ICHmk4/112,19.27,19.66,19.85,NA,Pl
ICHmk4/112,19.28,20.29,20.66,NA,Hw
ICHmk4/112,19.8,20.6,21.06,NA,Lw
ICHmk4/112,20.49,20.62,20.69,NA,Py
ICHmk4/112,22.34,23.06,23.34,NA,Fd
ICHmm/01,13.35,14.48,15.52,17.32714285,Cw
ICHmm/01,15.75,17,18.22,20.75571428,Hw
ICHmm/01,16.4,17.08,17.81,20.51374948,Bl
ICHmm/01,17.98,18.87,19.56,NA,Py
ICHmm/01,18.54,19.57,20.68,22.8107693,Sx
ICHmm/01,19,19.34,19.75,NA,Lw
ICHmm/01,20.15,21,22,23.60428565,Pl
ICHmm/01,20.81,21.7,22.58,22.86266658,Fd
ICHmm/02,11,11.04,11.09,12,Cw
ICHmm/02,12.52,12.63,12.75,12,Hw
ICHmm/02,15.25,15.41,15.57,12,Bl
ICHmm/02,15.69,16.41,17.12,12,Sx
ICHmm/02,17.45,17.51,17.58,NA,Lw
ICHmm/02,17.95,18.25,18.56,15,Fd
ICHmm/02,18.54,18.86,19.18,15,Pl
ICHmm/02,19.24,19.32,19.39,NA,Py
ICHmm/03,13.35,13.35,13.35,12,Cw
ICHmm/03,15.75,15.75,15.75,15,Hw
ICHmm/03,16.4,16.4,16.4,20.27857127,Bl
ICHmm/03,18.54,18.54,18.54,15,Sx
ICHmm/03,19.12,19.12,19.12,NA,Py
ICHmm/03,19.32,19.32,19.32,NA,Lw
ICHmm/03,20.15,20.15,20.15,22.01700001,Pl
ICHmm/03,20.81,20.81,20.81,21.89374948,Fd
ICHmm/04,16.17,16.78,17.75,15,Cw
ICHmm/04,17.56,18.04,18.38,15,Bl
ICHmm/04,18.39,18.96,19.87,18,Hw
ICHmm/04,18.68,19.25,19.86,NA,Lw
ICHmm/04,19.12,20.22,20.86,NA,Py
ICHmm/04,19.2,20.32,21.22,18,Sx
ICHmm/04,20.63,21.85,22.7,21,Pl
ICHmm/04,22.34,22.93,23.69,21,Fd
ICHmm/05,14.91,16.32,17.75,18,Cw
ICHmm/05,15.9,19.09,21.74,NA,Lw
ICHmm/05,16.49,18.03,19.87,18,Hw
ICHmm/05,16.9,17.75,18.38,18,Bl
ICHmm/05,18,19.66,21.22,21,Sx
ICHmm/05,19.12,24.93,30.89,NA,Py
ICHmm/05,19.53,21.4,22.7,24,Pl
ICHmm/05,21.85,22.66,23.69,24,Fd
ICHmm/06,16.66,16.86,17.07,18,Cw
ICHmm/06,17.74,17.92,18.1,18,Bl
ICHmm/06,17.9,17.96,18.02,18,Hw
ICHmm/06,19.82,20.02,20.22,21,Sx
ICHmm/06,21.74,22.57,23.41,NA,Lw
ICHmm/06,21.97,21.99,22.01,21,Pl
ICHmm/06,23.1,23.13,23.17,NA,Fd
ICHmm/06,30.62,30.75,30.89,NA,Py
ICHmm/07,1.16,6.19,11.23,NA,Lw
ICHmm/07,8.07,9.23,10.4,NA,Cw
ICHmm/07,12.2,13.92,15.64,NA,Bl
ICHmm/07,12.35,12.95,13.56,NA,Hw
ICHmm/07,14.65,15.37,16.1,15,Pl
ICHmm/07,14.69,15.1,15.52,12,Sx
ICHmm/07,20.45,20.86,21.27,NA,Fd
ICHmm/07,41.47,46.1,50.73,NA,Py
ICHmm/08,10.4,11.21,12.02,18,Cw
ICHmm/08,11.23,15.41,19.59,NA,Lw
ICHmm/08,13.56,13.66,13.76,NA,Hw
ICHmm/08,15.52,15.98,16.45,18,Sx
ICHmm/08,15.64,16.23,16.82,18,Bl
ICHmm/08,16.1,17.11,18.11,15,Pl
ICHmm/08,21.27,21.47,21.66,NA,Fd
ICHmm/08,50.73,52.97,55.2,NA,Py
ICHmw1/01,11,13.7,15.92,18,Cw
ICHmw1/01,11.06,14.21,17.05,18,Hw
ICHmw1/01,15.77,17.38,19.04,21,Sx
ICHmw1/01,15.94,17.29,19.2,18,Bl
ICHmw1/01,18.38,19.46,20.39,NA,Lw
ICHmw1/01,18.56,20.68,22.68,24,Fd
ICHmw1/01,18.89,19.53,20.16,NA,Py
ICHmw1/01,19.18,20.93,22.88,24,Pl
ICHmw1/02,9.76,12.53,14.58,12,Cw
ICHmw1/02,11.45,15.05,20.64,12,Hw
ICHmw1/02,13.97,15.41,17,15,Sx
ICHmw1/02,14.84,17.35,19.06,NA,Lw
ICHmw1/02,16.04,18.35,20.45,18,Fd
ICHmw1/02,16.26,17.33,18.61,15,Bl
ICHmw1/02,17.12,19.62,22.32,18,Pl
ICHmw1/02,17.71,18.87,20.16,NA,Py
ICHmw1/03,11,11.33,11.66,15,Cw
ICHmw1/03,11.06,11.29,11.53,15,Hw
ICHmw1/03,15.77,16.15,16.54,18,Sx
ICHmw1/03,15.94,16.1,16.26,18,Bl
ICHmw1/03,18.38,18.55,18.72,NA,Lw
ICHmw1/03,18.56,18.8,19.04,21,Fd
ICHmw1/03,19.16,19.3,19.45,NA,Py
ICHmw1/03,19.18,19.49,19.81,21,Pl
ICHmw1/04,11.53,14.24,17.05,15,Hw
ICHmw1/04,11.66,13.36,14.58,15,Cw
ICHmw1/04,16.26,17.16,18.38,18,Bl
ICHmw1/04,16.54,16.76,17,18,Sx
ICHmw1/04,18.72,18.94,19.06,NA,Lw
ICHmw1/04,19.04,19.88,20.45,21,Fd
ICHmw1/04,19.45,19.79,20.16,NA,Py
ICHmw1/04,19.81,20.8,22.32,21,Pl
ICHmw1/05,13.35,15.07,17,18,Cw
ICHmw1/05,13.65,15.26,17.06,18,Hw
ICHmw1/05,16.79,17.71,18.61,21,Bl
ICHmw1/05,17.07,18.4,19.64,21,Sx
ICHmw1/05,17.76,18.8,19.53,NA,Py
ICHmw1/05,19.87,20.19,20.66,NA,Lw
ICHmw1/05,20.15,21.34,22.41,24,Pl
ICHmw1/05,20.81,22.14,23.59,24,Fd
ICHmw1/06,15.52,16.36,17,18,Cw
ICHmw1/06,15.53,16.78,17.59,18,Hw
ICHmw1/06,17.72,18.84,19.85,21,Bl
ICHmw1/06,18.67,19.35,20.03,21,Sx
ICHmw1/06,18.71,19.28,19.95,NA,Py
ICHmw1/06,20.01,20.3,20.58,NA,Lw
ICHmw1/06,21.63,22.49,23.03,24,Pl
ICHmw1/06,22.42,23.12,23.77,24,Fd
ICHmw1/07,16.14,17.06,17.59,15,Hw
ICHmw1/07,16.43,17.12,17.75,15,Cw
ICHmw1/07,18.61,19.11,19.85,18,Bl
ICHmw1/07,18.71,19.85,20.61,NA,Py
ICHmw1/07,18.91,19.6,20.03,18,Sx
ICHmw1/07,20.08,20.6,21.36,NA,Lw
ICHmw1/07,22.23,22.65,23.03,21,Pl
ICHmw1/07,22.77,23.52,23.79,NA,Fd
ICHmw2/101,15.93,16.57,18.12,NA,Hw
ICHmw2/101,16.79,17.23,17.72,NA,Bl
ICHmw2/101,18.61,18.99,19.25,NA,Py
ICHmw2/101,19.51,20.61,21.34,NA,Sx
ICHmw2/101,20.03,21.12,23.28,NA,Cw
ICHmw2/101,22.67,23.68,24.33,NA,Pl
ICHmw2/101,23.41,24.16,25.23,NA,Fd
ICHmw2/101,25.31,25.46,25.74,26.92571449,Lw
ICHmw2/102,11.66,12.41,13.36,NA,Hw
ICHmw2/102,12.97,14.36,16.63,NA,Cw
ICHmw2/102,15.36,16.06,16.51,NA,Sx
ICHmw2/102,15.61,16.31,16.7,NA,Bl
ICHmw2/102,17.19,17.7,18.74,NA,Py
ICHmw2/102,17.32,18.31,20.19,NA,Fd
ICHmw2/102,17.49,20.27,23.24,21.05562484,Lw
ICHmw2/102,19.21,19.7,20.85,NA,Pl
ICHmw2/103,12.9,13.24,13.45,NA,Hw
ICHmw2/103,14.64,16.21,17.5,NA,Cw
ICHmw2/103,15.94,16.3,16.7,NA,Bl
ICHmw2/103,16.26,17.73,18.9,NA,Sx
ICHmw2/103,17.45,18.5,19.17,NA,Py
ICHmw2/103,18.04,20.11,21.42,NA,Fd
ICHmw2/103,19.26,21.04,22.29,NA,Pl
ICHmw2/103,20.74,22.67,23.85,22.29499969,Lw
ICHmw2/104,13.45,15.16,16.11,NA,Hw
ICHmw2/104,16.26,16.75,17.2,NA,Bl
ICHmw2/104,17.5,19.37,20.58,NA,Cw
ICHmw2/104,18.61,18.94,19.17,NA,Py
ICHmw2/104,18.9,19.73,20.79,NA,Sx
ICHmw2/104,21.42,22.94,24,NA,Fd
ICHmw2/104,22.29,22.94,23.86,NA,Pl
ICHmw2/104,23.85,24.97,25.74,NA,Lw
ICHmw2/110,17.72,18.39,18.81,NA,Bl
ICHmw2/110,18.12,19.02,20.1,NA,Hw
ICHmw2/110,19.25,19.89,20.31,NA,Py
ICHmw2/110,21.34,21.76,22.32,NA,Sx
ICHmw2/110,23.28,24.85,26.63,NA,Cw
ICHmw2/110,24.33,24.96,25.53,NA,Pl
ICHmw2/110,25.23,25.83,26.65,NA,Fd
ICHmw2/110,25.49,25.84,26.46,24,Lw
ICHmw2/111,18.63,19.12,19.67,NA,Bl
ICHmw2/111,18.83,19.88,20.17,NA,Hw
ICHmw2/111,20.12,20.26,20.31,NA,Py
ICHmw2/111,21.61,22.35,22.75,NA,Sx
ICHmw2/111,24.64,26.05,26.63,NA,Cw
ICHmw2/111,25.01,25.52,25.77,NA,Pl
ICHmw2/111,25.58,26.58,27.2,27,Lw
ICHmw2/111,25.61,26.49,26.76,NA,Fd
ICHmw2/112,18.63,19.12,19.67,NA,Bl
ICHmw2/112,18.83,19.88,20.17,NA,Hw
ICHmw2/112,20.12,20.26,20.31,NA,Py
ICHmw2/112,21.61,22.35,22.75,NA,Sx
ICHmw2/112,24.64,26.05,26.63,NA,Cw
ICHmw2/112,25.01,25.52,25.77,NA,Pl
ICHmw2/112,25.58,26.58,27.2,27,Lw
ICHmw2/112,25.61,26.49,26.76,NA,Fd
ICHmw2/113,13.92,16.99,20.1,NA,Hw
ICHmw2/113,17.03,17.92,18.81,NA,Bl
ICHmw2/113,17.31,19.79,22.32,NA,Sx
ICHmw2/113,18.04,22.59,26.63,NA,Cw
ICHmw2/113,20.12,37.27,54.89,NA,Py
ICHmw2/113,20.38,23.09,25.53,NA,Pl
ICHmw2/113,24.37,25.5,26.65,NA,Fd
ICHmw2/113,25.58,28.2,34.66,NA,Lw
ICHmw2/114,14.98,17.59,20.17,NA,Hw
ICHmw2/114,16.85,18.09,19.67,NA,Bl
ICHmw2/114,17.92,20.35,22.75,NA,Sx
ICHmw2/114,20.27,37.5,54.89,NA,Py
ICHmw2/114,20.77,23.65,26.63,NA,Cw
ICHmw2/114,21.44,23.6,25.77,NA,Pl
ICHmw2/114,25.38,26.08,26.76,NA,Fd
ICHmw2/114,26.46,32.17,40.35,NA,Lw
ICHmw3/01,13.35,14.43,15.92,15,Cw
ICHmw3/01,14.29,15.8,18.3,19.43444422,Hw
ICHmw3/01,16.1,17.4,19.2,18,Bl
ICHmw3/01,17.59,20.2,21.76,18,Sx
ICHmw3/01,17.84,18.93,19.72,NA,Py
ICHmw3/01,18.92,20.96,22.88,21,Pl
ICHmw3/01,20.66,21.16,22.1,NA,Lw
ICHmw3/01,22.57,24.15,25.52,21,Fd
ICHmw3/02,8.64,9.56,11.09,NA,Cw
ICHmw3/02,10.79,11.51,12.37,NA,Hw
ICHmw3/02,14.28,16.57,19.12,NA,Lw
ICHmw3/02,15.36,16.25,18.02,NA,Sx
ICHmw3/02,15.61,16.35,16.7,NA,Bl
ICHmw3/02,17.07,17.59,19.18,18,Pl
ICHmw3/02,17.25,17.78,18.94,NA,Py
ICHmw3/02,17.32,18.4,20.88,15,Fd
ICHmw3/03,8.8,12.79,15.92,15,Cw
ICHmw3/03,11.06,15.44,22.28,NA,Hw
ICHmw3/03,15.44,18.93,21.21,NA,Lw
ICHmw3/03,15.94,17.28,19.2,15,Bl
ICHmw3/03,15.96,18.6,21.76,15,Sx
ICHmw3/03,17.07,19.99,22.88,21,Pl
ICHmw3/03,17.25,18.74,19.94,NA,Py
ICHmw3/03,17.69,21.71,25.52,18,Fd
ICHmw3/04,11,12.79,13.72,15,Cw
ICHmw3/04,11.72,13.78,14.91,15,Hw
ICHmw3/04,15.61,16.44,17.2,NA,Bl
ICHmw3/04,16.51,18.8,20.79,18,Sx
ICHmw3/04,17.84,18.69,19.23,NA,Py
ICHmw3/04,18.54,19.79,21.21,21,Pl
ICHmw3/04,18.97,20.57,22.1,21,Lw
ICHmw3/04,20.19,22.49,24,21,Fd
ICHmw3/05,11,14.01,15.92,15,Cw
ICHmw3/05,11.94,15.63,18.4,18,Hw
ICHmw3/05,15.94,17.44,19.2,18,Bl
ICHmw3/05,18.02,20.19,21.76,18,Sx
ICHmw3/05,18.67,19.27,19.94,NA,Py
ICHmw3/05,19.12,20.47,21.21,NA,Lw
ICHmw3/05,19.18,21.11,22.88,21,Pl
ICHmw3/05,20.88,23.69,25.52,21,Fd
ICHmw3/06,13.35,15.79,17.75,18,Cw
ICHmw3/06,14.74,17.08,18.67,18,Hw
ICHmw3/06,16.79,18.25,19.67,21,Bl
ICHmw3/06,18.67,19.55,20.38,NA,Py
ICHmw3/06,19.51,21.29,22.75,21,Sx
ICHmw3/06,20.15,21.79,22.91,24,Pl
ICHmw3/06,20.31,21.09,22.21,NA,Lw
ICHmw3/06,23.41,25.29,26.76,24,Fd
ICHmw3/07,16.17,17.06,17.75,18,Cw
ICHmw3/07,17.22,18.09,18.67,18,Hw
ICHmw3/07,17.98,18.88,19.67,21,Bl
ICHmw3/07,18.67,20.07,20.38,NA,Py
ICHmw3/07,20.2,21.94,22.75,24,Sx
ICHmw3/07,20.31,21.39,22.21,NA,Lw
ICHmw3/07,20.63,22.33,22.91,NA,Pl
ICHmw3/07,25.13,26.17,26.76,27,Fd
ICHmw3/08,16.17,16.73,17.75,15,Cw
ICHmw3/08,17.22,17.76,18.67,15,Hw
ICHmw3/08,17.98,18.61,19.67,15,Bl
ICHmw3/08,18.67,19.74,20.38,NA,Py
ICHmw3/08,20.2,21.45,22.75,18,Sx
ICHmw3/08,20.31,21.03,22.21,NA,Lw
ICHmw3/08,20.63,21.89,22.91,NA,Pl
ICHmw3/08,25.13,25.82,26.76,NA,Fd
ICHmw3/09,1.26,18.25,28.29,NA,Lw
ICHmw3/09,8.07,13.86,17.75,NA,Cw
ICHmw3/09,11.56,15.06,18.6,NA,Hw
ICHmw3/09,12.49,16.8,18.81,NA,Bl
ICHmw3/09,14.65,19.05,22.7,NA,Pl
ICHmw3/09,15.04,34.17,55.07,NA,Py
ICHmw3/09,15.45,18.69,22.32,NA,Sx
ICHmw3/09,23.01,24.79,26.65,NA,Fd
ICHmw4/101,16,16.64,17.3,NA,Bl
ICHmw4/101,16.49,18.53,20.43,NA,Cw
ICHmw4/101,16.77,18.92,20.72,NA,Hw
ICHmw4/101,17.23,18.1,19.05,NA,Sx
ICHmw4/101,17.71,18.73,19.48,NA,Py
ICHmw4/101,18.43,19.27,20.02,NA,Pl
ICHmw4/101,20.07,20.39,20.86,NA,Lw
ICHmw4/101,21.09,22.15,23.32,NA,Fd
ICHmw4/102,13.18,14.23,16.08,NA,Hw
ICHmw4/102,13.22,14.3,16.36,NA,Cw
ICHmw4/102,14.01,14.74,15.29,NA,Sx
ICHmw4/102,14.51,14.77,14.97,NA,Bl
ICHmw4/102,16.56,16.86,17.13,NA,Pl
ICHmw4/102,17.74,18.64,19.83,NA,Fd
ICHmw4/102,17.99,18.68,19.1,NA,Py
ICHmw4/102,18.43,19.49,21.46,NA,Lw
ICHmw4/103,14.92,16.37,17.64,NA,Sx
ICHmw4/103,14.97,15.53,16,NA,Bl
ICHmw4/103,16.05,16.3,16.49,NA,Cw
ICHmw4/103,16.08,16.48,16.77,NA,Hw
ICHmw4/103,16.9,17.95,18.95,NA,Pl
ICHmw4/103,17.99,18.7,19.27,NA,Py
ICHmw4/103,19.83,20.5,21.09,NA,Fd
ICHmw4/103,20.07,20.65,21.46,NA,Lw
ICHmw4/104,15.61,16.02,16.47,NA,Bl
ICHmw4/104,16.05,16.92,18.66,NA,Cw
ICHmw4/104,16.55,17.49,18.11,NA,Sx
ICHmw4/104,16.58,17.24,18.86,NA,Hw
ICHmw4/104,18,18.8,19.32,NA,Pl
ICHmw4/104,18.83,19.21,19.48,NA,Py
ICHmw4/104,20.07,20.19,20.41,NA,Lw
ICHmw4/104,20.57,21.23,22.17,NA,Fd
ICHmw4/110,17.3,17.37,17.49,NA,Bl
ICHmw4/110,18.34,18.78,19.05,NA,Sx
ICHmw4/110,18.66,19.86,20.55,NA,Py
ICHmw4/110,19.6,20.42,20.93,NA,Hw
ICHmw4/110,19.74,20.5,21.34,NA,Cw
ICHmw4/110,19.86,20.05,20.27,NA,Pl
ICHmw4/110,20.28,20.56,20.98,NA,Lw
ICHmw4/110,22.51,23.08,23.42,NA,Fd
ICHmw4/111,17.3,17.37,17.49,NA,Bl
ICHmw4/111,18.34,18.78,19.05,NA,Sx
ICHmw4/111,18.66,19.86,20.55,NA,Py
ICHmw4/111,19.6,20.42,20.93,NA,Hw
ICHmw4/111,19.74,20.5,21.34,NA,Cw
ICHmw4/111,19.86,20.05,20.27,NA,Pl
ICHmw4/111,20.28,20.56,20.98,NA,Lw
ICHmw4/111,22.51,23.08,23.42,NA,Fd
ICHmw4/112,16.89,17.15,17.49,NA,Bl
ICHmw4/112,17.13,18.03,18.94,NA,Sx
ICHmw4/112,17.69,19.3,20.93,NA,Hw
ICHmw4/112,18.76,20.09,21.34,NA,Cw
ICHmw4/112,19.06,19.7,20.27,NA,Pl
ICHmw4/112,20.24,21.12,22.96,NA,Lw
ICHmw4/112,20.36,25.32,30.43,NA,Py
ICHmw4/112,21.98,22.68,23.42,NA,Fd
ICHmw4/113,16.89,17.15,17.49,NA,Bl
ICHmw4/113,17.13,18.03,18.94,NA,Sx
ICHmw4/113,17.69,19.3,20.93,NA,Hw
ICHmw4/113,18.76,20.09,21.34,NA,Cw
ICHmw4/113,19.06,19.7,20.27,NA,Pl
ICHmw4/113,20.24,21.12,22.96,NA,Lw
ICHmw4/113,20.36,25.32,30.43,NA,Py
ICHmw4/113,21.98,22.68,23.42,NA,Fd
ICHmw4/114,14.45,17.88,20.52,NA,Cw
ICHmw4/114,14.5,16.89,18.98,NA,Hw
ICHmw4/114,14.69,16.4,18.06,NA,Sx
ICHmw4/114,15.67,16.42,17.23,NA,Bl
ICHmw4/114,16.18,18.12,19.66,NA,Pl
ICHmw4/114,20.24,24.68,31.99,NA,Lw
ICHmw4/114,21.42,22.31,22.9,NA,Fd
ICHmw4/114,29.93,42.6,55.54,NA,Py
ICHmw5/101,15.7,16.12,16.57,NA,Bl
ICHmw5/101,16.17,17.2,18.8,NA,Cw
ICHmw5/101,16.58,17.46,18.14,NA,Sx
ICHmw5/101,16.63,17.45,18.91,NA,Hw
ICHmw5/101,18.09,18.85,19.42,NA,Pl
ICHmw5/101,18.81,19.17,19.45,NA,Py
ICHmw5/101,20.15,20.31,20.49,NA,Lw
ICHmw5/101,20.6,21.3,22.19,NA,Fd
ICHmw5/102,10.47,11.94,13.43,NA,Cw
ICHmw5/102,12.17,13.06,13.95,NA,Hw
ICHmw5/102,13.06,13.98,15.31,NA,Sx
ICHmw5/102,13.93,16.64,18.64,NA,Lw
ICHmw5/102,14.6,15.18,15.61,NA,Bl
ICHmw5/102,15.23,16.56,18.37,NA,Fd
ICHmw5/102,15.33,16.02,17.22,NA,Pl
ICHmw5/102,17.38,18.13,19.08,NA,Py
ICHmw5/103,13.32,13.72,14.13,NA,Cw
ICHmw5/103,13.47,13.75,14.04,NA,Hw
ICHmw5/103,14.9,15.05,15.21,NA,Bl
ICHmw5/103,15.31,15.69,16.06,NA,Sx
ICHmw5/103,17.22,17.5,17.78,NA,Pl
ICHmw5/103,18.37,18.6,18.84,NA,Fd
ICHmw5/103,18.64,18.81,18.98,NA,Lw
ICHmw5/103,19.08,19.23,19.37,NA,Py
ICHmw5/104,14.04,15.83,16.81,NA,Hw
ICHmw5/104,14.13,15.64,16.62,NA,Cw
ICHmw5/104,15.21,15.66,16.09,NA,Bl
ICHmw5/104,16.06,16.77,17.67,NA,Sx
ICHmw5/104,17.78,18.31,19.04,NA,Pl
ICHmw5/104,18.81,19.14,19.37,NA,Py
ICHmw5/104,18.84,20.19,21.12,NA,Fd
ICHmw5/104,18.98,19.87,20.49,NA,Lw
ICHmw5/110,16.57,17.19,17.59,NA,Bl
ICHmw5/110,18.14,18.49,18.97,NA,Sx
ICHmw5/110,18.8,20.06,21.5,NA,Cw
ICHmw5/110,18.91,19.85,20.98,NA,Hw
ICHmw5/110,19.42,19.92,20.38,NA,Pl
ICHmw5/110,19.45,20.11,20.53,NA,Py
ICHmw5/110,20.29,20.57,21.06,NA,Lw
ICHmw5/110,22.19,22.73,23.45,NA,Fd
ICHmw5/111,17.42,17.51,17.59,NA,Bl
ICHmw5/111,18.37,18.67,18.97,NA,Sx
ICHmw5/111,19.65,20.32,20.98,NA,Hw
ICHmw5/111,19.89,20.7,21.5,NA,Cw
ICHmw5/111,19.96,20.17,20.38,NA,Pl
ICHmw5/111,20.33,20.43,20.53,NA,Py
ICHmw5/111,20.37,20.71,21.06,NA,Lw
ICHmw5/111,22.53,22.99,23.45,NA,Fd
ICHmw5/112,17.42,17.51,17.59,NA,Bl
ICHmw5/112,18.37,18.67,18.97,NA,Sx
ICHmw5/112,19.65,20.32,20.98,NA,Hw
ICHmw5/112,19.89,20.7,21.5,NA,Cw
ICHmw5/112,19.96,20.17,20.38,NA,Pl
ICHmw5/112,20.33,20.43,20.53,NA,Py
ICHmw5/112,20.37,20.71,21.06,NA,Lw
ICHmw5/112,22.53,22.99,23.45,NA,Fd
ICHmw5/113,17.59,17.99,18.39,NA,Bl
ICHmw5/113,18.97,19.16,19.34,NA,Sx
ICHmw5/113,20.38,20.47,20.57,NA,Pl
ICHmw5/113,20.49,20.51,20.53,NA,Py
ICHmw5/113,20.98,21.02,21.06,NA,Hw
ICHmw5/113,21.06,21.36,21.66,NA,Lw
ICHmw5/113,21.13,21.31,21.5,NA,Cw
ICHmw5/113,23.45,23.5,23.54,NA,Fd
ICHvc/01,15.1,15.85,16.75,NA,Cw
ICHvc/01,16.25,17,17.65,NA,Pl
ICHvc/01,17.73,18.24,18.63,19.92374992,Bl
ICHvc/01,17.81,18.31,19.37,19.19375014,Hw
ICHvc/01,17.87,18.42,18.9,NA,Lw
ICHvc/01,18.19,19.32,20.9,NA,Py
ICHvc/01,21.13,22.25,23.48,25.10714286,Sx
ICHvc/01,21.19,21.75,22.63,NA,Fd
ICHvc/02,10.84,12.87,15.32,NA,Cw
ICHvc/02,12.32,14.73,16.96,20.41714232,Hw
ICHvc/02,14.6,15.53,16.71,NA,Pl
ICHvc/02,15.61,16.46,17.2,20.63374996,Bl
ICHvc/02,16.15,19.03,19.91,NA,Py
ICHvc/02,16.69,18.29,20.04,NA,Lw
ICHvc/02,17.21,19.3,20.46,NA,Fd
ICHvc/02,17.27,19.62,21.75,18,Sx
ICHvc/03,16.18,16.87,17.49,NA,Cw
ICHvc/03,17.51,17.85,18.14,NA,Pl
ICHvc/03,18.32,19.37,19.96,NA,Hw
ICHvc/03,18.37,18.85,19.54,NA,Lw
ICHvc/03,18.61,19.11,19.85,18,Bl
ICHvc/03,19.16,20.32,21.1,NA,Py
ICHvc/03,21.84,22.56,22.81,NA,Fd
ICHvc/03,22.61,23.44,23.95,18,Sx
ICHvc/04,16.41,16.79,17.19,NA,Cw
