"Unit","SImin","SImean","SImax","MeanPlotSiteIndex","Spp"
"ESSFwvp/00",8.31360504507227,11.4376921251536,12.9991740451565,NA,"Pl"
"IMAunp/00",8.04648863642922,11.0665011194808,12.6504126875192,NA,"Pl"
"MHmm2/01",13.2923712835549,14.3474993489753,15.620223459929,NA,"Pl"
"MHmm2/02",13.0241613755185,13.795827336911,14.9018797542358,NA,"Pl"
"MHmm2/03",15.1962084902371,15.8735427761355,16.1835353162879,NA,"Pl"
"MHmm2/04",13.3056293072815,14.4742279280051,15.620223459929,NA,"Pl"
"MHmm2/05",15.9466959682983,16.0210425074285,16.0953890465588,NA,"Pl"
"MHmm2/06",10.2937853678273,11.4451304502672,12.7275632130779,NA,"Pl"
"MHmm2/07",13.3928100054593,13.4546538167944,13.5164976281296,NA,"Pl"
"MHmm2/08",10.2937853678273,10.8039140688618,11.3140427698963,NA,"Pl"
"MHmm2/09",12.7275632130779,13.2122902822222,13.5164976281296,NA,"Pl"
"MHmmp/00",9.29809695836444,12.7921364778611,14.5385281108779,NA,"Pl"
"CWHwm/01",17.1975012984794,17.8319773361919,18.5301748308491,NA,"Pl"
"CWHwm/02",15.7686581394111,16.7488701941414,17.67800811958,20,"Pl"
"CWHwm/03",18.6760247179118,18.9606496163775,19.1984282146369,NA,"Pl"
"CWHwm/04",15.8878079762524,17.483418452688,19.0938608380589,NA,"Pl"
"CWHwm/08",12.2114541463764,14.7427501034517,17.1975012984794,16,"Pl"
"CWHwm/09",15.0986298060353,15.6736585410295,16.0345378408009,NA,"Pl"
"CWHwm/10",12.2114541463764,12.8166166807443,13.4217792151122,12,"Pl"
"MHmm1/01",13.739537877248,14.8386406729735,16.1457009664099,NA,"Pl"
"MHmm1/02",13.4623051614362,14.2599306173435,15.4031915719075,NA,"Pl"
"MHmm1/03",15.707421775111,16.4274191411881,16.6368515245908,NA,"Pl"
"MHmm1/04",13.7532419120875,14.9611531771449,16.1457009664099,NA,"Pl"
"MHmm1/05",16.4831562856252,16.560003905108,16.6368515245908,NA,"Pl"
"MHmm1/06",10.6400769993915,11.8301543025689,13.1557291863717,NA,"Pl"
"MHmm1/07",13.8433554425649,13.9072797319326,13.9712040213003,NA,"Pl"
"MHmm1/08",10.6400769993915,11.1673668606675,11.6946567219435,NA,"Pl"
"MHmm1/09",13.1557291863717,13.6567628834123,13.9712040213003,NA,"Pl"
"CWHmm2/01",15.7461076036815,16.9209483299679,18.3100948629667,NA,"Pl"
"CWHmm2/02",14.2105357748601,14.2931453013255,14.4166065584538,16,"Pl"
"CWHmm2/03",15.428386861293,16.3425003029794,17.652727049358,NA,"Pl"
"CWHmm2/04",16.8690582838418,18.1220581755549,19.0438930296672,NA,"Pl"
"CWHmm2/05",18.0013880857575,18.7163925816785,19.1709728130688,NA,"Pl"
"CWHmm2/06",15.7618130232607,17.146131835525,18.5036750890254,NA,"Pl"
"CWHmm2/07",14.8923646756373,16.3027816240331,17.7577243332951,NA,"Pl"
"CWHmm2/08",18.2827881467959,18.6405891968937,19.0665549768221,NA,"Pl"
"CWHmm2/09",12.1939907179347,12.7982878178926,13.4025849178504,16,"Pl"
"CWHmm2/10",15.0770374683805,15.6512438628864,16.0116070742581,NA,"Pl"
"ESSFdc3/01",14.5489966416867,15.403174452035,16.173709606999,NA,"Pl"
"ESSFdc3/04",13.3803429289666,14.4239431416357,15.879518094212,NA,"Pl"
"ESSFdc3/05",13.3803429289666,14.4239431416357,15.879518094212,NA,"Pl"
"ESSFdc3/06",14.8932867764321,15.9292522112264,16.6261186491443,NA,"Pl"
"ESSFdc3/07",14.1000508239669,15.638221845685,16.5355617769682,NA,"Pl"
"ESSFmc/01",16.3605562134191,16.7225414514932,17.4439499032194,16.1769999590787,"Pl"
"ESSFdc3/02",12.324155699583,13.2564276550839,14.6297721696882,NA,"Pl"
"ESSFdc3/03",13.8448629750697,14.8571339359489,15.6117906525364,NA,"Pl"
"ESSFmc/02",13.5383173058232,14.4110611721495,15.7079080851978,13.4814286913191,"Pl"
"ESSFmc/02",13.5383173058232,14.4110611721495,15.7079080851978,13.4814286913191,"Pl"
"ESSFmc/03",15.0012500899089,15.9337584900626,16.8176783686151,15.8925000429153,"Pl"
"ESSFmc/04",15.0012500899089,15.7290067831096,16.8176783686151,15.0060002326965,"Pl"
"ESSFmc/04",15.0012500899089,15.7290067831096,16.8176783686151,15.0060002326965,"Pl"
"ESSFmc/05",17.7671248245591,18.0156147541691,18.2641046837792,17.7835001945496,"Pl"
