"Unit","Spp","SIPred","MeanPlotSiteIndex"
"ICHxw/101","Yc",18.3695654570439,NA
"ICHxw/102","At",16.7960286212211,NA
"ICHxw/102","Ba",19.3751440026369,NA
"ICHxw/102","Bl",14.6829280664589,NA
"ICHxw/102","Cw",9.33092867378773,NA
"ICHxw/102","Fd",11.429359610077,NA
"ICHxw/102","Hm",13.7273180845289,NA
"ICHxw/102","Hw",15.2372775152956,NA
"ICHxw/102","Lw",21.0603310228071,NA
"ICHxw/102","Pl",14.7169060829226,NA
"ICHxw/102","Pw",20.9351539783146,NA
"ICHxw/102","Py",15.6261261697674,NA
"ICHxw/102","Sb",10.3242545110275,NA
"ICHxw/102","Ss",23.2655968516941,NA
"ICHxw/102","Sx",13.7925130558984,NA
"ICHxw/102","Yc",13.4607171540657,NA
"ICHxw/103","At",17.3594193837715,NA
"ICHxw/103","Ba",19.9888918168883,NA
"ICHxw/103","Bl",15.6961582868519,NA
"ICHxw/103","Cw",12.1259561219541,NA
"ICHxw/103","Fd",14.1418484064674,NA
"ICHxw/103","Hm",14.8514906509992,NA
"ICHxw/103","Hw",16.0653098624239,NA
"ICHxw/103","Lw",21.1620829215631,NA
"ICHxw/103","Pl",17.0233462386496,NA
"ICHxw/103","Pw",20.9403782091095,NA
"ICHxw/103","Py",16.884945242061,NA
"ICHxw/103","Sb",9.992515126937,NA
"ICHxw/103","Ss",23.2934473384068,NA
"ICHxw/103","Sx",15.9621234241066,NA
"ICHxw/103","Yc",16.2644678105501,NA
"ICHxw/104","At",17.485224629424,NA
"ICHxw/104","Ba",19.8756683124033,NA
"ICHxw/104","Bl",15.8177314847522,NA
"ICHxw/104","Cw",12.2219528403077,NA
"ICHxw/104","Fd",14.1943652910624,NA
"ICHxw/104","Hm",14.8788720854649,NA
"ICHxw/104","Hw",16.0731815829727,NA
"ICHxw/104","Lw",21.1274321541577,NA
"ICHxw/104","Pl",17.913237569189,NA
"ICHxw/104","Pw",20.9267516528979,NA
"ICHxw/104","Py",17.7894799532391,NA
"ICHxw/104","Sb",9.9961729142844,NA
"ICHxw/104","Ss",23.4675774356339,NA
"ICHxw/104","Sx",16.3534430468483,NA
"ICHxw/104","Yc",16.6052995164295,NA
"ICHxw/110","At",19.131916745799,NA
"ICHxw/110","Ba",19.5846893198721,NA
"ICHxw/110","Bl",18.3342548395389,NA
"ICHxw/110","Cw",18.6789875479027,NA
"ICHxw/110","Fd",22.1070454098877,NA
"ICHxw/110","Hm",15.9749483517961,NA
"ICHxw/110","Hw",20.9306129717754,NA
"ICHxw/110","Lw",22.5632412129843,NA
"ICHxw/110","Pl",20.9383077963488,NA
"ICHxw/110","Pw",21.5914141048422,NA
"ICHxw/110","Py",20.3358681392666,NA
"ICHxw/110","Sb",9.92651243672467,NA
"ICHxw/110","Ss",24.5844260997512,NA
"ICHxw/110","Sx",19.6754339238987,NA
"ICHxw/110","Yc",19.5732017513694,NA
"ICHxw/111","At",20.7070457687578,NA
"ICHxw/111","Ba",21.8456558597926,NA
"ICHxw/111","Bl",19.4785921492388,NA
"ICHxw/111","Cw",20.8530632363887,NA
"ICHxw/111","Fd",23.3735714415752,NA
"ICHxw/111","Hm",16.5823930205057,NA
"ICHxw/111","Hw",22.8878147415968,NA
"ICHxw/111","Lw",23.5116943918957,NA
"ICHxw/111","Pl",21.8718822647265,NA
"ICHxw/111","Pw",22.9841490724193,NA
"ICHxw/111","Py",21.6967105528717,NA
"ICHxw/111","Sb",9.94304878171972,NA
"ICHxw/111","Ss",26.2734959880724,NA
"ICHxw/111","Sx",21.3518183818108,NA
"ICHxw/111","Yc",21.0503391824229,NA
"ICHxw/112","At",21.8868386744098,NA
"ICHxw/112","Ba",22.4442550879032,NA
"ICHxw/112","Bl",17.6447732332756,NA
"ICHxw/112","Cw",19.5041538365894,NA
"ICHxw/112","Fd",23.4152775586964,NA
"ICHxw/112","Hm",15.2467845959779,NA
"ICHxw/112","Hw",22.4991394018226,NA
"ICHxw/112","Lw",23.5896703221817,NA
"ICHxw/112","Pl",19.0719083262865,NA
"ICHxw/112","Pw",23.1845224205597,NA
"ICHxw/112","Py",21.9540130946372,NA
"ICHxw/112","Sb",10.1276055259732,NA
"ICHxw/112","Ss",27.1052460010576,NA
"ICHxw/112","Sx",19.1694615232228,NA
"ICHxw/112","Yc",20.0368023209087,NA
"ICHxw/113","At",22.8372854893421,NA
"ICHxw/113","Ba",24.7472742822845,NA
"ICHxw/113","Bl",18.8900814379255,NA
"ICHxw/113","Cw",22.791037933954,NA
"ICHxw/113","Fd",26.1884730699529,NA
"ICHxw/113","Hm",15.3692717452875,NA
"ICHxw/113","Hw",25.484253126589,NA
"ICHxw/113","Lw",23.9713495441279,NA
"ICHxw/113","Pl",20.5320981359007,NA
"ICHxw/113","Pw",22.7317095829555,NA
"ICHxw/113","Py",22.4388822234343,NA
"ICHxw/113","Sb",10.0937661592823,NA
"ICHxw/113","Ss",31.547647352497,NA
"ICHxw/113","Sx",20.5714558035064,NA
"ICHxw/113","Yc",21.2851616906448,NA
"ICHxwa/101","At",17.9196471026657,NA
"ICHxwa/101","Ba",19.5699071619783,NA
"ICHxwa/101","Bl",16.3684103540552,NA
"ICHxwa/101","Cw",15.7597112755644,NA
"ICHxwa/101","Fd",17.166226177804,NA
"ICHxwa/101","Hm",15.172712546025,NA
"ICHxwa/101","Hw",18.1727849021077,NA
"ICHxwa/101","Lw",21.8538916979293,NA
"ICHxwa/101","Pl",20.1890577664472,NA
"ICHxwa/101","Pw",21.6479996858495,NA
"ICHxwa/101","Py",18.6375948714396,NA
"ICHxwa/101","Sb",10.0616592669668,NA
"ICHxwa/101","Ss",24.1452019898711,NA
"ICHxwa/101","Sx",18.0919218947028,NA
"ICHxwa/101","Yc",17.7927020997159,NA
"ICHxwa/102","At",16.6060123271237,NA
"ICHxwa/102","Ba",19.5050216690474,NA
"ICHxwa/102","Bl",14.6077763486286,NA
"ICHxwa/102","Cw",9.98219864055523,NA
"ICHxwa/102","Fd",11.6269612560573,NA
"ICHxwa/102","Hm",13.7273180845289,NA
"ICHxwa/102","Hw",15.3735112538732,NA
"ICHxwa/102","Lw",21.0603310228071,NA
"ICHxwa/102","Pl",14.8645834209256,NA
"ICHxwa/102","Pw",20.9351539783146,NA
"ICHxwa/102","Py",15.2759921141023,NA
"ICHxwa/102","Sb",10.2984929230028,NA
"ICHxwa/102","Ss",23.2419484759253,NA
"ICHxwa/102","Sx",13.7957537409995,NA
"ICHxwa/102","Yc",13.1139376280155,NA
"ICHxwa/103","At",16.9839998288637,NA
"ICHxwa/103","Ba",20.1295324165943,NA
"ICHxwa/103","Bl",15.6026129917048,NA
"ICHxwa/103","Cw",12.2678685325085,NA
"ICHxwa/103","Fd",13.6606525109183,NA
"ICHxwa/103","Hm",14.8517072920579,NA
"ICHxwa/103","Hw",15.9425911314945,NA
"ICHxwa/103","Lw",21.0058427857724,NA
"ICHxwa/103","Pl",16.2646453722661,NA
"ICHxwa/103","Pw",20.9403782091095,NA
"ICHxwa/103","Py",15.4386087525119,NA
"ICHxwa/103","Sb",9.95947478352814,NA
"ICHxwa/103","Ss",23.2842611761925,NA
"ICHxwa/103","Sx",15.277780669696,NA
"ICHxwa/103","Yc",15.8835455810609,NA
"ICHxwa/104","At",17.0237389507816,NA
"ICHxwa/104","Ba",20.0099585294675,NA
"ICHxwa/104","Bl",15.6533000621153,NA
"ICHxwa/104","Cw",12.6504858593764,NA
"ICHxwa/104","Fd",14.4217940705669,NA
"ICHxwa/104","Hm",14.8795622846004,NA
"ICHxwa/104","Hw",16.0896467422921,NA
"ICHxwa/104","Lw",21.1142735464048,NA
"ICHxwa/104","Pl",16.9901394367807,NA
"ICHxwa/104","Pw",20.9267516528979,NA
"ICHxwa/104","Py",16.2283957777596,NA
"ICHxwa/104","Sb",9.92081213666622,NA
"ICHxwa/104","Ss",23.4549227603314,NA
"ICHxwa/104","Sx",15.6064791247214,NA
"ICHxwa/104","Yc",16.2210118162438,NA
"ICHxwa/110","At",18.9387336732735,NA
"ICHxwa/110","Ba",19.6532926764534,NA
"ICHxwa/110","Bl",18.0089747570078,NA
"ICHxwa/110","Cw",19.0515893241415,NA
"ICHxwa/110","Fd",21.401274179419,NA
"ICHxwa/110","Hm",15.7428429876755,NA
"ICHxwa/110","Hw",20.4447472350091,NA
"ICHxwa/110","Lw",22.3869376520896,NA
"ICHxwa/110","Pl",20.9372478339144,NA
"ICHxwa/110","Pw",21.4765755901027,NA
"ICHxwa/110","Py",19.6521407668918,NA
"ICHxwa/110","Sb",9.88264953301418,NA
"ICHxwa/110","Ss",24.3459653194756,NA
"ICHxwa/110","Sx",19.5707510471864,NA
"ICHxwa/110","Yc",18.9657035841706,NA
"ICHxwa/111","At",20.3494148119907,NA
"ICHxwa/111","Ba",21.7265728153646,NA
"ICHxwa/111","Bl",19.2310130748043,NA
"ICHxwa/111","Cw",21.6069704307756,NA
"ICHxwa/111","Fd",23.1015034960019,NA
"ICHxwa/111","Hm",16.5276072796684,NA
"ICHxwa/111","Hw",23.241977061207,NA
"ICHxwa/111","Lw",23.4503605667264,NA
"ICHxwa/111","Pl",21.9344062055774,NA
"ICHxwa/111","Pw",22.8632269065862,NA
"ICHxwa/111","Py",20.8818919299336,NA
"ICHxwa/111","Sb",9.82630249737945,NA
"ICHxwa/111","Ss",26.171785912894,NA
"ICHxwa/111","Sx",21.126456017883,NA
"ICHxwa/111","Yc",20.2838045022804,NA
"ICHxwa/112","At",21.6828097436202,NA
"ICHxwa/112","Ba",22.5712859908882,NA
"ICHxwa/112","Bl",17.572326232305,NA
"ICHxwa/112","Cw",20.135064746825,NA
"ICHxwa/112","Fd",23.5137159921059,NA
"ICHxwa/112","Hm",15.2467845959779,NA
"ICHxwa/112","Hw",22.8296797750962,NA
"ICHxwa/112","Lw",23.5896703221817,NA
"ICHxwa/112","Pl",19.1754877842763,NA
"ICHxwa/112","Pw",23.1933574449853,NA
"ICHxwa/112","Py",21.4177296929956,NA
"ICHxwa/112","Sb",10.1035720598862,NA
"ICHxwa/112","Ss",27.2221919669355,NA
"ICHxwa/112","Sx",19.1958359565766,NA
"ICHxwa/112","Yc",19.6093555024533,NA
"ICHxwa/113","At",22.6381845334726,NA
"ICHxwa/113","Ba",24.8663548253341,NA
"ICHxwa/113","Bl",18.8232681016567,NA
"ICHxwa/113","Cw",23.4417689036926,NA
"ICHxwa/113","Fd",26.2920772171777,NA
"ICHxwa/113","Hm",15.3692717452875,NA
"ICHxwa/113","Hw",25.8288870935337,NA
"ICHxwa/113","Lw",23.9713495441279,NA
"ICHxwa/113","Pl",20.6241748146082,NA
"ICHxwa/113","Pw",22.7402288487065,NA
"ICHxwa/113","Py",21.904694875127,NA
"ICHxwa/113","Sb",10.0687608656586,NA
"ICHxwa/113","Ss",31.6471925008337,NA
"ICHxwa/113","Sx",20.602051181741,NA
"ICHxwa/113","Yc",20.8478909477339,NA
"IDFdc/01","At",18.9089367358917,NA
"IDFdc/01","Ba",16.1988429762059,NA
"IDFdc/01","Bl",15.2442513118153,NA
"IDFdc/01","Cw",13.9345062898908,NA
"IDFdc/01","Fd",18.2794217359496,NA
"IDFdc/01","Hm",13.5298500787189,NA
"IDFdc/01","Hw",15.8986346175624,NA
"IDFdc/01","Lw",20.0119292730833,NA
"IDFdc/01","Pl",19.3486666258406,NA
"IDFdc/01","Pw",21.9126402467307,NA
"IDFdc/01","Py",17.4368464615329,NA
"IDFdc/01","Sb",10.1728127789512,NA
"IDFdc/01","Ss",23.6711861584087,NA
"IDFdc/01","Sx",16.7897434624438,NA
"IDFdc/01","Yc",18.1271535454497,NA
"IDFdc/02","At",18.3846089962905,NA
"IDFdc/02","Ba",16.1574744527751,NA
"IDFdc/02","Bl",14.9216115095829,NA
"IDFdc/02","Cw",9.90626220506628,NA
"IDFdc/02","Fd",12.6328989096073,NA
"IDFdc/02","Hm",13.3859856257805,NA
"IDFdc/02","Hw",13.6684059389008,NA
"IDFdc/02","Lw",18.5452548493941,NA
"IDFdc/02","Pl",15.7589851991507,NA
"IDFdc/02","Pw",21.2431543483005,NA
"IDFdc/02","Py",13.0879777322487,NA
"IDFdc/02","Sb",10.0889581201961,NA
"IDFdc/02","Ss",23.6711861584087,NA
"IDFdc/02","Sx",14.8381671481038,NA
"IDFdc/02","Yc",17.2025042066768,NA
"IDFdc/03","At",18.9499295198721,NA
"IDFdc/03","Ba",16.0407315648897,NA
"IDFdc/03","Bl",15.6336640049024,NA
"IDFdc/03","Cw",13.0048167289964,NA
"IDFdc/03","Fd",17.4418011069351,NA
"IDFdc/03","Hm",13.4570294888358,NA
"IDFdc/03","Hw",15.4422170874562,NA
"IDFdc/03","Lw",19.5113678893104,NA
"IDFdc/03","Pl",18.7848592384393,NA
"IDFdc/03","Pw",21.4350723798516,NA
"IDFdc/03","Py",15.3131824679497,NA
"IDFdc/03","Sb",10.0911230755275,NA
"IDFdc/03","Ss",23.8522885405517,NA
"IDFdc/03","Sx",16.4220501138302,NA
"IDFdc/03","Yc",17.9863889373648,NA
"IDFdc/05","At",22.721460408433,NA
"IDFdc/05","Ba",18.7588532994624,NA
"IDFdc/05","Bl",18.4219154104213,NA
"IDFdc/05","Cw",17.7871992237486,NA
"IDFdc/05","Fd",21.2576522644846,NA
"IDFdc/05","Hm",15.5525022194663,NA
"IDFdc/05","Hw",20.8291592354376,NA
"IDFdc/05","Lw",23.49428055791,NA
"IDFdc/05","Pl",22.6294745777289,NA
"IDFdc/05","Pw",23.002635349527,NA
"IDFdc/05","Py",19.1964632799823,NA
"IDFdc/05","Sb",9.76714508025941,NA
"IDFdc/05","Ss",26.448134052557,NA
"IDFdc/05","Sx",21.2656064596375,NA
"IDFdc/05","Yc",21.4459845826066,NA
"IDFdc/06","At",22.6564783109661,NA
"IDFdc/06","Ba",18.9132810185069,NA
"IDFdc/06","Bl",17.471452961849,NA
"IDFdc/06","Cw",17.5638292257258,NA
"IDFdc/06","Fd",20.6218972171143,NA
"IDFdc/06","Hm",14.7488706259174,NA
"IDFdc/06","Hw",19.902918362589,NA
"IDFdc/06","Lw",23.3008952430354,NA
"IDFdc/06","Pl",21.0284177812979,NA
"IDFdc/06","Pw",23.3003755189345,NA
"IDFdc/06","Py",19.0647857833843,NA
"IDFdc/06","Sb",9.69916444216379,NA
"IDFdc/06","Ss",26.3330597156649,NA
"IDFdc/06","Sx",19.6614480618335,NA
"IDFdc/06","Yc",20.8571912124845,NA
"IDFdk1/01","At",17.976258012546,NA
"IDFdk1/01","Ba",15.6702697202745,NA
"IDFdk1/01","Bl",15.9417800278095,NA
"IDFdk1/01","Cw",13.7758015201831,NA
"IDFdk1/01","Fd",17.641173685606,17.2408332029978
"IDFdk1/01","Hm",13.1448033304193,NA
"IDFdk1/01","Hw",16.4044339006019,NA
"IDFdk1/01","Lw",19.8760168875619,NA
"IDFdk1/01","Pl",17.8962428051156,18.3299999970656
"IDFdk1/01","Pw",21.9465957611667,NA
"IDFdk1/01","Py",16.3937093813481,NA
"IDFdk1/01","Sb",9.94316407865424,NA
"IDFdk1/01","Ss",23.970890970957,NA
"IDFdk1/01","Sx",16.4106947567497,15
"IDFdk1/01","Yc",17.8430174206046,NA
"IDFdk1/02","At",18.6382703730321,NA
"IDFdk1/02","Ba",15.4831094098815,NA
"IDFdk1/02","Bl",15.6035690658119,NA
"IDFdk1/02","Cw",9.80858600430728,NA
"IDFdk1/02","Fd",11.7713307234376,12
"IDFdk1/02","Hm",13.6102748007711,NA
"IDFdk1/02","Hw",13.487936988847,NA
"IDFdk1/02","Lw",19.035305435614,NA
"IDFdk1/02","Pl",14.0059412629854,15
"IDFdk1/02","Pw",20.8318928194527,NA
"IDFdk1/02","Py",11.5062209450291,12
"IDFdk1/02","Sb",9.45563172912352,NA
"IDFdk1/02","Ss",24.4142160833616,NA
"IDFdk1/02","Sx",15.1426725203988,NA
"IDFdk1/02","Yc",18.4370803984586,NA
"IDFdk1/03","At",17.4527044949504,NA
"IDFdk1/03","Ba",15.4096994363442,NA
"IDFdk1/03","Bl",15.6027770778891,NA
"IDFdk1/03","Cw",10.1464404387744,NA
"IDFdk1/03","Fd",14.1561232857906,15
"IDFdk1/03","Hm",12.9351078995146,NA
"IDFdk1/03","Hw",14.36205636598,NA
"IDFdk1/03","Lw",18.2627264775252,NA
"IDFdk1/03","Pl",14.9711279871909,15
"IDFdk1/03","Pw",21.2836233030824,NA
"IDFdk1/03","Py",12.5682676031107,12
"IDFdk1/03","Sb",9.88267663575027,NA
"IDFdk1/03","Ss",23.970890970957,NA
"IDFdk1/03","Sx",14.4149007907739,NA
"IDFdk1/03","Yc",17.0165807815265,NA
"IDFdk1/04","At",17.7922833433082,NA
"IDFdk1/04","Ba",15.6422304978819,NA
"IDFdk1/04","Bl",16.1997244093405,NA
"IDFdk1/04","Cw",12.9587982806509,NA
"IDFdk1/04","Fd",17.2306953910313,17.0949998855591
"IDFdk1/04","Hm",13.0940685445649,NA
"IDFdk1/04","Hw",15.8482162451514,NA
"IDFdk1/04","Lw",19.2559226276706,NA
"IDFdk1/04","Pl",16.7691315390682,15.9599999321832
"IDFdk1/04","Pw",21.5996850264692,NA
"IDFdk1/04","Py",14.6752574247624,15
"IDFdk1/04","Sb",9.9086026822484,NA
"IDFdk1/04","Ss",23.970890970957,NA
"IDFdk1/04","Sx",15.4684415822769,NA
"IDFdk1/04","Yc",17.4637126728441,NA
"IDFdk1/05","At",19.6952988892304,NA
"IDFdk1/05","Ba",16.1758383155044,NA
"IDFdk1/05","Bl",18.1536184952091,18
"IDFdk1/05","Cw",15.2080596889689,NA
"IDFdk1/05","Fd",19.9187605444784,19.9471427372524
"IDFdk1/05","Hm",14.7178247123673,NA
"IDFdk1/05","Hw",18.9450739875055,NA
"IDFdk1/05","Lw",22.4376845456718,NA
"IDFdk1/05","Pl",20.5678363245451,21
"IDFdk1/05","Pw",22.3555710242845,NA
"IDFdk1/05","Py",16.3379059293964,NA
"IDFdk1/05","Sb",9.60334815708245,NA
"IDFdk1/05","Ss",24.4027707686297,NA
"IDFdk1/05","Sx",19.3702047140174,20.5527272657915
"IDFdk1/05","Yc",19.6666968667556,NA
"IDFdk1/06","At",22.2813903799995,NA
"IDFdk1/06","Ba",18.1140895519419,NA
"IDFdk1/06","Bl",19.0336835656556,18
"IDFdk1/06","Cw",17.0887680205522,NA
"IDFdk1/06","Fd",20.3699128591405,21
"IDFdk1/06","Hm",15.269567404395,NA
"IDFdk1/06","Hw",20.6045248044504,NA
"IDFdk1/06","Lw",23.1625087220243,NA
"IDFdk1/06","Pl",20.7900380237576,21
"IDFdk1/06","Pw",22.6398029568021,NA
"IDFdk1/06","Py",19.0854172753243,NA
"IDFdk1/06","Sb",9.60183685194265,NA
"IDFdk1/06","Ss",26.9574967628322,NA
"IDFdk1/06","Sx",20.696290737998,21
"IDFdk1/06","Yc",21.7700789968376,NA
"IDFdk2/01","At",18.5232120093045,NA
"IDFdk2/01","Ba",17.0397559219609,NA
"IDFdk2/01","Bl",16.2391426587524,NA
"IDFdk2/01","Cw",13.3920415842103,NA
"IDFdk2/01","Fd",17.9320017162085,18.4716127764794
"IDFdk2/01","Hm",13.498357256414,NA
"IDFdk2/01","Hw",16.2461652208435,NA
"IDFdk2/01","Lw",20.3378320800936,NA
"IDFdk2/01","Pl",18.5207937561602,18.1468418020951
"IDFdk2/01","Pw",21.7230010315339,NA
"IDFdk2/01","Py",15.9204576141916,NA
"IDFdk2/01","Sb",10.011393724931,NA
"IDFdk2/01","Ss",23.9955560248382,NA
"IDFdk2/01","Sx",16.5704622565559,17.6100000805325
"IDFdk2/01","Yc",17.6237172787216,NA
"IDFdk2/02","At",18.00199444972,NA
"IDFdk2/02","Ba",17.00733830754,NA
"IDFdk2/02","Bl",15.8817987378909,NA
"IDFdk2/02","Cw",9.52824621961931,NA
"IDFdk2/02","Fd",12.25250332941,12
"IDFdk2/02","Hm",13.4425131934848,NA
"IDFdk2/02","Hw",14.1202232514819,NA
"IDFdk2/02","Lw",18.9248006829974,NA
"IDFdk2/02","Pl",15.0345660027471,NA
"IDFdk2/02","Pw",21.0783951694766,NA
"IDFdk2/02","Py",11.589139864023,12
"IDFdk2/02","Sb",9.92730238786588,NA
"IDFdk2/02","Ss",23.9955560248382,NA
"IDFdk2/02","Sx",14.6298578350311,NA
"IDFdk2/02","Yc",16.7300255109738,NA
"IDFdk2/03","At",18.5617411731602,NA
"IDFdk2/03","Ba",16.8758436579299,NA
"IDFdk2/03","Bl",16.5931641645325,NA
"IDFdk2/03","Cw",12.4834374345598,NA
"IDFdk2/03","Fd",16.9428118540088,16.8309092088179
"IDFdk2/03","Hm",13.4797496354063,NA
"IDFdk2/03","Hw",15.7908890975411,NA
"IDFdk2/03","Lw",19.8656334468502,NA
"IDFdk2/03","Pl",18.1003011433696,18
"IDFdk2/03","Pw",21.2732802858826,NA
"IDFdk2/03","Py",13.5927884844174,12
"IDFdk2/03","Sb",9.92736445226761,NA
"IDFdk2/03","Ss",24.1772133431114,NA
"IDFdk2/03","Sx",16.2264118350709,NA
"IDFdk2/03","Yc",17.5123810855962,NA
"IDFdk2/04","At",19.6528447260084,NA
"IDFdk2/04","Ba",17.3640362240867,NA
"IDFdk2/04","Bl",18.4837406608336,NA
"IDFdk2/04","Cw",15.2387367261708,NA
"IDFdk2/04","Fd",20.0198983529057,18.9599997202555
"IDFdk2/04","Hm",14.6033766629575,NA
"IDFdk2/04","Hw",19.0711273739319,NA
"IDFdk2/04","Lw",22.3375153713054,NA
"IDFdk2/04","Pl",21.2083126159367,19.1525000333786
"IDFdk2/04","Pw",22.2254488783211,NA
"IDFdk2/04","Py",15.7022133030511,15
"IDFdk2/04","Sb",10.05127003018,NA
"IDFdk2/04","Ss",24.3349350519132,NA
"IDFdk2/04","Sx",18.5847147268962,15
"IDFdk2/04","Yc",18.6661448829528,NA
"IDFdk2/05","At",22.3450641758105,NA
"IDFdk2/05","Ba",19.5704211704359,NA
"IDFdk2/05","Bl",19.6348768303247,NA
"IDFdk2/05","Cw",17.4135678380274,NA
"IDFdk2/05","Fd",21.0415452983515,21.2928573063442
"IDFdk2/05","Hm",15.6006633268351,NA
"IDFdk2/05","Hw",21.1513557983199,NA
"IDFdk2/05","Lw",23.8473484931786,NA
"IDFdk2/05","Pl",21.9123368123573,21
"IDFdk2/05","Pw",22.866049860347,NA
"IDFdk2/05","Py",17.7368215336122,NA
"IDFdk2/05","Sb",9.60676782469899,NA
"IDFdk2/05","Ss",26.6370953360567,NA
"IDFdk2/05","Sx",21.0312486095935,20.4327273802324
"IDFdk2/05","Yc",20.9302714484673,NA
"IDFdk2/06","At",22.2898508757765,NA
"IDFdk2/06","Ba",19.6921071308468,NA
"IDFdk2/06","Bl",18.6707614197278,NA
"IDFdk2/06","Cw",17.2081503224674,NA
"IDFdk2/06","Fd",20.5305122847728,21
"IDFdk2/06","Hm",14.8083402690504,NA
"IDFdk2/06","Hw",20.2590820311135,NA
"IDFdk2/06","Lw",23.6392656984504,NA
"IDFdk2/06","Pl",20.3356798695758,21
"IDFdk2/06","Pw",23.1670140941482,NA
"IDFdk2/06","Py",17.5993551444008,NA
"IDFdk2/06","Sb",9.52422276246205,NA
"IDFdk2/06","Ss",26.6141252194971,NA
"IDFdk2/06","Sx",19.3877039783753,21
"IDFdk2/06","Yc",20.3055355977775,NA
"IDFdk2/07","At",22.6806431674349,NA
"IDFdk2/07","Ba",20.1881964882992,NA
"IDFdk2/07","Bl",18.0079653994276,NA
"IDFdk2/07","Cw",15.4277904945572,15
"IDFdk2/07","Fd",20.9190783997204,NA
"IDFdk2/07","Hm",14.287739041472,NA
"IDFdk2/07","Hw",19.6594499897721,NA
"IDFdk2/07","Lw",23.7063535690267,NA
"IDFdk2/07","Pl",19.1835174158015,21
"IDFdk2/07","Pw",23.3135462577271,NA
"IDFdk2/07","Py",17.599236906153,NA
"IDFdk2/07","Sb",9.82115915582064,NA
"IDFdk2/07","Ss",26.6014881070741,NA
"IDFdk2/07","Sx",18.3802035101166,18
"IDFdk2/07","Yc",19.8015131324401,NA
"IDFdk3/01","At",17.8801334583825,NA
"IDFdk3/01","Ba",15.6715704523476,NA
"IDFdk3/01","Bl",16.4732591548396,NA
"IDFdk3/01","Cw",12.7796668862559,NA
"IDFdk3/01","Fd",18.6710600697128,17.0690000534058
"IDFdk3/01","Fd",18.6710600697128,17.0690000534058
"IDFdk3/01","Hm",13.3510431557861,NA
"IDFdk3/01","Hw",16.5190267336779,NA
"IDFdk3/01","Lw",21.8393617753203,NA
"IDFdk3/01","Pl",19.269023582274,19.6050001382828
"IDFdk3/01","Pl",19.269023582274,19.6050001382828
"IDFdk3/01","Pw",21.7110708978419,NA
"IDFdk3/01","Py",17.3222766156059,NA
"IDFdk3/01","Sb",9.82176928844333,NA
"IDFdk3/01","Ss",24.2285052251273,NA
"IDFdk3/01","Sx",17.5982231475769,19.1537500619888
"IDFdk3/01","Yc",19.3158052039531,NA
"IDFdk3/02","At",16.4132940932772,NA
"IDFdk3/02","Ba",15.6735799433116,NA
"IDFdk3/02","Bl",14.1062303498552,NA
"IDFdk3/02","Cw",7.05354636638714,NA
"IDFdk3/02","Fd",11.3532004488131,12
"IDFdk3/02","Fd",11.3532004488131,12
"IDFdk3/02","Hm",11.6932837015163,NA
"IDFdk3/02","Hw",12.7816186488995,NA
"IDFdk3/02","Lw",20.281372053734,NA
"IDFdk3/02","Pl",12.7197381605848,12
"IDFdk3/02","Pl",12.7197381605848,12
"IDFdk3/02","Pw",20.5892989592412,NA
"IDFdk3/02","Py",13.9314245178333,NA
"IDFdk3/02","Sb",10.0008824462585,NA
"IDFdk3/02","Ss",23.2299255536928,NA
"IDFdk3/02","Sx",12.5155000575601,NA
"IDFdk3/02","Yc",14.0220772757654,NA
"IDFdk3/03","At",17.8873347518966,NA
"IDFdk3/03","Ba",15.2692634435253,NA
"IDFdk3/03","Bl",15.5952793148984,NA
"IDFdk3/03","Cw",9.29098753632298,NA
"IDFdk3/03","Fd",12.3693483486666,12
"IDFdk3/03","Fd",12.3693483486666,12
"IDFdk3/03","Hm",12.9087179301665,NA
"IDFdk3/03","Hw",13.0013971276958,NA
"IDFdk3/03","Lw",19.832822308862,NA
"IDFdk3/03","Pl",14.0761173779065,15
"IDFdk3/03","Pl",14.0761173779065,15
"IDFdk3/03","Pw",20.3780774173546,NA
"IDFdk3/03","Py",13.2649943582862,NA
"IDFdk3/03","Sb",9.46786039969788,NA
"IDFdk3/03","Ss",24.4536567333632,NA
"IDFdk3/03","Sx",14.7980514257996,NA
"IDFdk3/03","Yc",18.4370803984586,NA
"IDFdk3/04","At",17.8873347518966,NA
"IDFdk3/04","Ba",15.2692634435253,NA
"IDFdk3/04","Bl",15.5752570855355,NA
"IDFdk3/04","Cw",9.29902602436117,NA
"IDFdk3/04","Fd",14.062188206759,12
"IDFdk3/04","Fd",14.062188206759,12
"IDFdk3/04","Hm",12.9087179301665,NA
"IDFdk3/04","Hw",13.0245605147814,NA
"IDFdk3/04","Lw",20.1803544797604,NA
"IDFdk3/04","Pl",15.4300550449122,NA
"IDFdk3/04","Pw",20.4261292422831,NA
"IDFdk3/04","Py",15.4207577274518,NA
"IDFdk3/04","Sb",9.46786039969788,NA
"IDFdk3/04","Ss",24.4536567333632,NA
"IDFdk3/04","Sx",14.8730863671213,NA
"IDFdk3/04","Yc",18.4370803984586,NA
"IDFdk3/06","At",18.062638525999,NA
"IDFdk3/06","Ba",15.2699059572796,NA
"IDFdk3/06","Bl",15.5924425450979,NA
"IDFdk3/06","Cw",10.5701184368945,NA
"IDFdk3/06","Fd",15.9936993516842,16.8471429007394
"IDFdk3/06","Fd",15.9936993516842,16.8471429007394
"IDFdk3/06","Hm",12.9470597471914,NA
