Unit,SImin,SImean,SImax,MeanPlotSiteIndex,Spp
IGFmmz/103,14.34074886,15.09967603,16.21941469,NA,Fd
CWHmsy/102,13.93161774,14.66889328,15.7566866,NA,Fd
IGFmmz/102,12.66353149,12.92206236,13.62194268,NA,Fd
CWHmsy/110,21.70287793,22.56092872,23.26233603,NA,Fd
IGFmmz/110,20.61048052,21.76863031,22.76041293,NA,Fd
CWHmsy/111,21.70287793,22.56092872,23.26233603,NA,Fd
IGFmmz/111,22.34022837,23.22347761,23.94548322,NA,Fd
IDFww/01,25.55344638,28.51551637,31.53346978,24,Fd
CWFwsz/103,14.70534452,15.48356647,16.63177308,NA,Fd
IDFww/01,25.55344638,28.51551637,31.53346978,24,Fd
IGFmwz/103,14.38618163,15.14751316,16.27079924,NA,Fd
CWFwsz/102,13.71099979,14.32772776,14.97698333,NA,Fd
IGFmwz/102,12.70365069,12.96300061,13.66509821,NA,Fd
CWFwsz/110,21.13447629,23.06798809,24.55426728,NA,Fd
IGFmwz/110,20.67577636,22.56732347,24.02134465,NA,Fd
CWHvh1/10,23.01565118,23.01565118,23.01565118,NA,Fd
CDFdmz/110,21.38439241,22.58603007,23.61505356,NA,Fd
CDFdmz/111,23.17909132,24.09550607,24.84462258,NA,Fd
IDFww1/01,14.49249055,16.46017313,18.64055401,NA,Fd
CDFdmz/102,13.87313297,15.08190706,16.82844454,NA,Fd
CDFmm/07,31.46517995,31.58883652,31.77482979,32,Fd
CDFmm/09,31.46517995,31.58883652,31.77482979,NA,Fd
CDFmm/08,31.46517995,31.58883652,31.77482979,NA,Fd
CDFmm/12,31.51203063,31.64343021,31.77482979,28,Fd
CDFmm/13,31.46517995,31.53424283,31.60330572,28,Fd
CDFmm/14,30.03229656,30.05901337,30.08573019,NA,Fd
IGFdmz/101,14.56537268,16.80256928,19.42051649,NA,Fd
CDFmm/02,18.92695446,19.43597711,19.92128086,16,Fd
CDFmm/03,21.40642209,21.70211913,21.99781617,20,Fd
CDFmm/04,21.40642209,27.1305891,30.03924713,28,Fd
CDFmm/05,28.27408794,29.3079993,30.04843179,24,Fd
CDFmm/06,31.46517995,31.58883652,31.77482979,32,Fd
CDFmm/10,29.32877678,29.6563611,29.98394543,NA,Fd
CDFmm/11,29.10496154,29.74099609,30.08573019,NA,Fd
CWHmm1/08,37.98073524,38.61904096,39.50413215,NA,Fd
CWHmm1/10,37.98073524,38.61904096,39.50413215,NA,Fd
CWHmm1/09,37.98073524,38.61904096,39.50413215,NA,Fd
CWHms1/07,26.58651467,27.09566665,27.65289251,NA,Fd
CWHms1/09,26.58651467,27.09566665,27.65289251,NA,Fd
CWHms1/08,26.58651467,27.09566665,27.65289251,NA,Fd
BGdwz/Gg,14.49550949,17.77423743,25.9592021,NA,Fd
IDFww1/05,22.70350243,22.85237341,23.00124439,NA,Fd
