Unit,SImin,SImean,SImax,MeanPlotSiteIndex,Spp,Diff,Mean,SD
ICHdw1/101,NA,NA,NA,NA,Lw,#VALUE!,-0.840533946,3.792588427
CWHxm1/09,20.51262954,20.94436475,21.37609996,NA,Sx,#VALUE!,,
CWHxm1/13,20.51262954,20.94436475,21.37609996,NA,Sx,#VALUE!,,
CWHxm1/14,20.51262954,20.94436475,21.37609996,NA,Sx,#VALUE!,,
CWHxm1/07,20.51262954,20.94436475,21.37609996,NA,Sx,#VALUE!,,
CWHmhz/110,19.51543766,20.93157411,21.88572851,NA,Pl,#VALUE!,,
CWHwm/01,19.59880215,20.93018332,21.64982131,NA,Fd,#VALUE!,,
CDFmm/13,20.49492076,20.92628325,21.35764574,NA,Sx,#VALUE!,,
CWHvmz/111,20.92242649,20.92242649,20.92242649,NA,Py,#VALUE!,,
CWHdmz/101,20.28751787,20.91991828,21.40368098,NA,Pl,#VALUE!,,
CWHws2/05,20.66140856,20.91977825,21.50346377,NA,Fd,#VALUE!,,
ICHxw/113,19.56546991,20.91774572,22.66504537,NA,Bl,#VALUE!,,
MHmm1/09,20.46872946,20.9160353,21.15847743,NA,Fd,#VALUE!,,
CWHvh1/01,20.74976513,20.91164102,20.99257896,NA,Py,#VALUE!,,
MHmm1/03,20.48425143,20.90774506,21.41135358,NA,Py,#VALUE!,,
CWHdm/13,20.45599266,20.88653582,21.31707898,NA,Sx,#VALUE!,,
CWHmsz/110,20.76718434,20.8685463,21.06607751,NA,Py,#VALUE!,,
CWHvh1/13,19.50684118,20.86736105,21.86327199,NA,Lw,#VALUE!,,
CWHvm2/06,19.61023851,20.85744488,21.52503056,NA,Lw,#VALUE!,,
MHmm1/08,20.62613264,20.85651381,21.08689497,NA,Fd,#VALUE!,,
CWHvh1/07,20.69472862,20.85644039,20.99257896,NA,Py,#VALUE!,,
MSmw2/07,20.12703681,20.84298824,21.28814917,NA,Py,#VALUE!,,
CWHdmz/101,20.49451197,20.84013208,21.18040821,NA,Lw,#VALUE!,,
CDFdmz/111,18.93876506,20.8318008,22.36590366,NA,Sx,#VALUE!,,
CWHmsy/101,20.02247853,20.82642456,21.82485586,NA,Fd,#VALUE!,,
CDFmm/03,20.12583061,20.81321509,21.50059957,NA,Cw,#VALUE!,,
CWHms2/10,20.81281697,20.81281697,20.81281697,NA,Py,#VALUE!,,
CWHms2/11,20.81281697,20.81281697,20.81281697,NA,Py,#VALUE!,,
CWHxm1/01,20.56280512,20.80790877,20.94598249,NA,Lw,#VALUE!,,
IDFww1/06,20.38584621,20.80338516,21.22092411,NA,Bl,#VALUE!,,
CWHvm2/04,20.07211841,20.80332968,21.53454095,NA,Lw,#VALUE!,,
CWHvm1/12,20.79535335,20.79535335,20.79535335,NA,Py,#VALUE!,,
CWHvm1/13,20.79535335,20.79535335,20.79535335,NA,Py,#VALUE!,,
CWHvm1/14,20.79535335,20.79535335,20.79535335,NA,Py,#VALUE!,,
CWHvm1/11,20.79535335,20.79535335,20.79535335,NA,Py,#VALUE!,,
CWHws2/04,19.94779125,20.78117386,21.40115551,NA,Lw,#VALUE!,,
CMXwmz/101,19.43117226,20.78037595,21.66336726,NA,Lw,#VALUE!,,
CWHms2/05,20.57208238,20.77269454,20.81281697,NA,Py,#VALUE!,,
CWHvm1/06,20.55482076,20.75526459,20.79535335,NA,Py,#VALUE!,,
CDFmm/04,16.60810367,20.75461582,22.78700673,NA,Lw,#VALUE!,,
ICHdw1/104,18.97109794,20.7526344,21.99098433,NA,Py,#VALUE!,,
CWHmm1/11,20.74850556,20.74850556,20.74850556,NA,Py,#VALUE!,,
CWHmm1/12,20.74850556,20.74850556,20.74850556,NA,Py,#VALUE!,,
CWHvh1/08,20.74587501,20.74587501,20.74587501,NA,Py,#VALUE!,,
CWHvh1/09,20.74587501,20.74587501,20.74587501,NA,Py,#VALUE!,,
CWHvh1/10,20.74587501,20.74587501,20.74587501,NA,Py,#VALUE!,,
CWHms1/11,19.39049548,20.74290073,21.73287171,NA,Lw,#VALUE!,,
MHmm1/07,20.43313024,20.73690507,21.0406799,NA,Lw,#VALUE!,,
CWHwm/03,20.3013974,20.73506352,21.00475077,NA,Py,#VALUE!,,
ICHdw1/101,18.66825369,20.73124449,22.73723962,NA,Fd,#VALUE!,,
MHmm1/04,20.32005148,20.72935924,21.13224648,NA,Fd,#VALUE!,,
MHmm1/06,20.46872946,20.72725236,21.08689497,NA,Fd,#VALUE!,,
CMXwmz/110,18.66028932,20.7272102,23.07043929,NA,Sx,#VALUE!,,
CWHvmz/110,20.62557149,20.72624226,20.92242649,NA,Py,#VALUE!,,
CWHws2/05,19.36430216,20.72522889,21.40115551,NA,Lw,#VALUE!,,
CWHxm1/01,19.98870144,20.72011274,21.40192127,NA,Fd,#VALUE!,,
CWHmm1/04,19.98124871,20.715776,22.16142341,NA,Lw,#VALUE!,,
CWHmm2/10,19.36412118,20.71468695,21.7033114,NA,Lw,#VALUE!,,
MSdmz/110,19.91699078,20.71046472,22.08324422,NA,Lw,#VALUE!,,
CWHmm1/06,20.50851484,20.70850711,20.74850556,NA,Py,#VALUE!,,
CDFmm/07,19.97430568,20.70442226,21.35764574,NA,Sx,#VALUE!,,
CDFmm/09,19.97430568,20.70442226,21.35764574,NA,Sx,#VALUE!,,
CDFmm/08,19.97430568,20.70442226,21.35764574,NA,Sx,#VALUE!,,
CDFmm/06,19.97430568,20.70442226,21.35764574,NA,Sx,#VALUE!,,
CWHds2/11,20.69301537,20.69301537,20.69301537,NA,Py,#VALUE!,,
CWHds2/12,20.69301537,20.69301537,20.69301537,NA,Py,#VALUE!,,
CWHmsy/110,20.58620423,20.68668284,20.88249262,NA,Py,#VALUE!,,
CWHmsy/111,20.58620423,20.68668284,20.88249262,NA,Py,#VALUE!,,
ICHxw/112,19.56546991,20.68040661,21.77313894,NA,Bl,#VALUE!,,
CWHms2/06,20.51751715,20.67784417,20.81281697,NA,Py,#VALUE!,,
MHmm1/05,20.3081688,20.67442435,21.0406799,NA,Lw,#VALUE!,,
CMXwmz/101,19.51880525,20.66863084,21.73315235,NA,Bl,#VALUE!,,
CWHvmy/110,19.52400549,20.66699104,21.77561205,NA,Cw,#VALUE!,,
CWHvmy/111,19.52400549,20.66699104,21.77561205,NA,Cw,#VALUE!,,
CWHvm1/07,20.50030132,20.6604938,20.79535335,NA,Py,#VALUE!,,
CWHvm1/08,20.50030132,20.6604938,20.79535335,NA,Py,#VALUE!,,
CWHvm1/10,20.50030132,20.6604938,20.79535335,NA,Py,#VALUE!,,
CWHds1/07,20.22850122,20.6542563,21.08001138,NA,Sx,#VALUE!,,
CWHds1/08,20.22850122,20.6542563,21.08001138,NA,Sx,#VALUE!,,
CWHds1/09,20.22850122,20.6542563,21.08001138,NA,Sx,#VALUE!,,
CWHds1/10,20.22850122,20.6542563,21.08001138,NA,Sx,#VALUE!,,
CWHvmy/110,19.55152414,20.6416521,21.63577455,NA,Hw,#VALUE!,,
CWHvmy/111,19.55152414,20.6416521,21.63577455,NA,Hw,#VALUE!,,
CWHwm/01,19.27566286,20.63971315,21.2545332,NA,Py,#VALUE!,,
CWHvh1/04,19.88831451,20.63895762,21.04404845,NA,Lw,#VALUE!,,
CWHmm1/08,20.45411822,20.62956124,20.74850556,NA,Py,#VALUE!,,
CWHmm1/10,20.45411822,20.62956124,20.74850556,NA,Py,#VALUE!,,
CWHmm1/09,20.45411822,20.62956124,20.74850556,NA,Py,#VALUE!,,
CWHds1/01,20.38491459,20.62789784,20.76477706,NA,Lw,#VALUE!,,
MSdmz/111,20.5172094,20.61735126,20.81250479,NA,Py,#VALUE!,,
CWHmm1/07,20.45411822,20.61394983,20.74850556,NA,Py,#VALUE!,,
CWHds2/06,20.45366648,20.61323241,20.69301537,NA,Py,#VALUE!,,
CWHmm1/07,20.14202631,20.61169981,21.20271583,NA,Pl,#VALUE!,,
ICHxw/111,19.2204017,20.61141387,21.77313894,NA,Bl,#VALUE!,,
CWHmsz/101,19.81341375,20.60896538,21.59697156,NA,Fd,#VALUE!,,
CWHmm1/08,20.14202631,20.59618239,21.20271583,NA,Pl,#VALUE!,,
CWHmm1/10,20.14202631,20.59618239,21.20271583,NA,Pl,#VALUE!,,
CWHmm1/09,20.14202631,20.59618239,21.20271583,NA,Pl,#VALUE!,,
CWHvm2/05,20.10201657,20.59477422,21.01181905,NA,Py,#VALUE!,,
CWHvm2/01,19.58927846,20.59303998,21.52503056,NA,Lw,#VALUE!,,
CWHxm1/08,20.16687974,20.57993387,20.99298799,NA,Bl,#VALUE!,,
CWHxm1/10,20.16687974,20.57993387,20.99298799,NA,Bl,#VALUE!,,
CWHxm1/09,20.16687974,20.57993387,20.99298799,NA,Bl,#VALUE!,,
CWHxm1/13,20.16687974,20.57993387,20.99298799,NA,Bl,#VALUE!,,
CWHxm1/14,20.16687974,20.57993387,20.99298799,NA,Bl,#VALUE!,,
CWHxm1/07,20.16687974,20.57993387,20.99298799,NA,Bl,#VALUE!,,
ICHxw/101,19.42624777,20.5787171,22.68195163,NA,Hw,#VALUE!,,
CWHvmy/110,20.47627853,20.57622061,20.77098481,NA,Py,#VALUE!,,
CWHvmy/111,20.47627853,20.57622061,20.77098481,NA,Py,#VALUE!,,
CWHdm/01,19.1684718,20.57581576,22.20099073,NA,Pl,#VALUE!,,
CWHmm1/01,19.98750099,20.57308005,21.33102804,NA,Lw,#VALUE!,,
ICHdw1/112,17.10866149,20.56437181,24.183139,NA,Hw,#VALUE!,,
CWHwm/09,19.22133623,20.56194334,21.54327799,NA,Lw,#VALUE!,,
CWHvm2/11,19.21354088,20.55360429,21.53454095,NA,Lw,#VALUE!,,
CDFmm/13,20.12423734,20.53641807,20.9485988,NA,Bl,#VALUE!,,
CWHxm2/15,20.52749844,20.52749844,20.52749844,NA,Py,#VALUE!,,
CWHxm2/12,20.52749844,20.52749844,20.52749844,NA,Py,#VALUE!,,
CWHxm2/11,20.52749844,20.52749844,20.52749844,NA,Py,#VALUE!,,
CWHxm2/14,20.52749844,20.52749844,20.52749844,NA,Py,#VALUE!,,
IDFww/06,20.09771199,20.52071431,20.94371664,NA,Sx,#VALUE!,,
MHmm1/03,19.61179573,20.51223549,21.0406799,NA,Lw,#VALUE!,,
CWFwmz/111,18.64787944,20.51183953,22.0223797,NA,Sx,#VALUE!,,
CWHms2/01,19.91664684,20.50015008,21.25541119,NA,Lw,#VALUE!,,
CWHxm2/06,20.29006403,20.48792604,20.52749844,NA,Py,#VALUE!,,
CWHmm1/05,19.39534935,20.48685458,21.23824429,NA,Pl,#VALUE!,,
CWHmhz/101,20.1452319,20.48496174,20.81943867,NA,Lw,#VALUE!,,
CDFmm/12,19.97430568,20.48256128,20.99081687,NA,Sx,#VALUE!,,
MSmw2/06,19.39295658,20.47852176,21.50221391,NA,Lw,#VALUE!,,
MSdmz/111,19.39318917,20.47448889,21.4605606,NA,Hw,#VALUE!,,
CWHxm2/01,20.23099234,20.47214086,20.60798655,NA,Lw,#VALUE!,,
MHmm1/01,19.40823427,20.46763713,21.66597121,NA,Py,#VALUE!,,
CWHds2/05,19.51148313,20.46722538,21.42296762,NA,Hw,#VALUE!,,
MSmw2/06,19.68554703,20.45046617,21.04191657,NA,Py,#VALUE!,,
CWFwsz/110,18.12261892,20.44826051,22.4058239,NA,Bl,#VALUE!,,
CWHvh1/18,20.24505726,20.4417456,20.63843394,NA,Hw,#VALUE!,,
CWHdm/13,20.03049924,20.44076005,20.85102085,NA,Bl,#VALUE!,,
CWHws2/11,19.09453176,20.4262948,21.40115551,NA,Lw,#VALUE!,,
ICHdwz/101,19.65684601,20.42496199,21.10568975,NA,Lw,#VALUE!,,
CWHds2/07,20.39941535,20.42462361,20.44983188,NA,Py,#VALUE!,,
CWHds2/08,20.39941535,20.42462361,20.44983188,NA,Py,#VALUE!,,
CWHds2/10,20.39941535,20.42462361,20.44983188,NA,Py,#VALUE!,,
CWHds2/09,20.39941535,20.42462361,20.44983188,NA,Py,#VALUE!,,
CWHds2/06,18.76260235,20.42127642,21.99756345,NA,Pl,#VALUE!,,
CWHmhz/110,20.31298363,20.41212869,20.60533968,NA,Py,#VALUE!,,
CWHxm2/13,19.98265522,20.40323592,20.82381661,NA,Sx,#VALUE!,,
CWHvm1/09,19.66111939,20.4017816,20.79535335,NA,Py,#VALUE!,,
CWHdm/07,19.59229638,20.39472756,21.31707898,NA,Sx,#VALUE!,,
CWHdm/08,19.59229638,20.39472756,21.31707898,NA,Sx,#VALUE!,,
CWHdm/09,19.59229638,20.39472756,21.31707898,NA,Sx,#VALUE!,,
CWHdm/10,19.59229638,20.39472756,21.31707898,NA,Sx,#VALUE!,,
CWHxm2/08,20.23624683,20.39437595,20.52749844,NA,Py,#VALUE!,,
CWHxm2/09,20.23624683,20.39437595,20.52749844,NA,Py,#VALUE!,,
CWHxm2/07,20.23624683,20.39437595,20.52749844,NA,Py,#VALUE!,,
CWHxm2/10,20.23624683,20.39437595,20.52749844,NA,Py,#VALUE!,,
IGFdmz/111,20.29382881,20.39288038,20.58590917,NA,Py,#VALUE!,,
CWHxm1/01,19.29350453,20.39075687,21.3348378,NA,Pl,#VALUE!,,
CWHds1/11,20.38778952,20.38778952,20.38778952,NA,Py,#VALUE!,,
CWHds1/12,20.38778952,20.38778952,20.38778952,NA,Py,#VALUE!,,
CWHws2/04,20.20525323,20.38762119,20.52318221,NA,Py,#VALUE!,,
CWHvmz/101,19.79588617,20.38638876,21.06676128,NA,Lw,#VALUE!,,
MSdmz/111,19.25368924,20.38084977,21.47412157,NA,Cw,#VALUE!,,
MHmm1/04,19.16050833,20.37911197,21.03138762,NA,Lw,#VALUE!,,
CWHxm2/01,19.65862554,20.37795896,21.0485087,NA,Fd,#VALUE!,,
CWHdm/06,18.04371147,20.37414569,22.52027563,NA,Pl,#VALUE!,,
CWHvm2/04,20.308229,20.36327506,20.41832113,NA,Py,#VALUE!,,
CWHvm2/01,19.04607782,20.36063319,21.26168553,NA,Py,#VALUE!,,
ICHxw/104,18.91135932,20.35714409,21.31039568,NA,Pl,#VALUE!,,
CWHdsz/110,18.82449921,20.34961506,21.71085225,NA,Pl,#VALUE!,,
CWHdm/03,19.75803801,20.33804921,20.9098618,NA,Lw,#VALUE!,,
CWHvh1/06,19.84758779,20.33410867,20.74587501,NA,Py,#VALUE!,,
ICHxw/104,20.14547679,20.32718716,20.64192876,NA,Lw,#VALUE!,,
CDFdmz/110,18.90557588,20.3252562,22.04693089,NA,Bl,#VALUE!,,
CWHds1/06,20.15197107,20.30918337,20.38778952,NA,Py,#VALUE!,,
CWHvmy/101,19.96273481,20.29938701,20.6308339,NA,Lw,#VALUE!,,
CWHdmz/111,20.28831247,20.28831247,20.28831247,NA,Py,#VALUE!,,
CWHds2/01,20.04863649,20.28761138,20.42223259,NA,Lw,#VALUE!,,
CWHmm2/04,19.56820439,20.28754784,21.7033114,NA,Lw,#VALUE!,,
MHmm1/06,18.77290833,20.28475604,21.0406799,NA,Lw,#VALUE!,,
CWHxm2/06,18.249053,20.26735223,21.41247903,NA,Cw,#VALUE!,,
CWHdm/07,19.86234104,20.26701456,20.85102085,NA,Bl,#VALUE!,,
CWHdm/08,19.86234104,20.26701456,20.85102085,NA,Bl,#VALUE!,,
CWHdm/09,19.86234104,20.26701456,20.85102085,NA,Bl,#VALUE!,,
CWHdm/10,19.86234104,20.26701456,20.85102085,NA,Bl,#VALUE!,,
CWHxm2/13,20.23624683,20.26125346,20.2862601,NA,Py,#VALUE!,,
CWHdm/11,20.25851108,20.25851108,20.25851108,NA,Py,#VALUE!,,
CWHdm/12,20.25851108,20.25851108,20.25851108,NA,Py,#VALUE!,,
CWHdm/15,20.25851108,20.25851108,20.25851108,NA,Py,#VALUE!,,
CWHdm/14,20.25851108,20.25851108,20.25851108,NA,Py,#VALUE!,,
CWHxm2/04,17.28881641,20.24622133,22.04682826,NA,Pl,#VALUE!,,
CDFmm/07,19.37197616,20.23834844,20.9485988,NA,Bl,#VALUE!,,
CDFmm/09,19.37197616,20.23834844,20.9485988,NA,Bl,#VALUE!,,
CDFmm/08,19.37197616,20.23834844,20.9485988,NA,Bl,#VALUE!,,
CDFmm/06,19.37197616,20.23834844,20.9485988,NA,Bl,#VALUE!,,
CDFmm/14,20.23638909,20.23638909,20.23638909,NA,Py,#VALUE!,,
CDFmm/10,20.23638909,20.23638909,20.23638909,NA,Py,#VALUE!,,
CDFmm/11,20.23638909,20.23638909,20.23638909,NA,Py,#VALUE!,,
MSmw2/05,18.8249765,20.23420616,21.54222701,NA,Fd,#VALUE!,,
CWHxm1/15,20.22632558,20.22632558,20.22632558,NA,Py,#VALUE!,,
CWHxm1/11,20.22632558,20.22632558,20.22632558,NA,Py,#VALUE!,,
CWHxm1/12,20.22632558,20.22632558,20.22632558,NA,Py,#VALUE!,,
CWHwm/01,19.42999248,20.22010586,21.44576306,NA,Lw,#VALUE!,,
CWHdm/06,20.02418795,20.21945723,20.25851108,NA,Py,#VALUE!,,
CWHxm1/15,19.95262856,20.21494608,20.47726361,NA,Cw,#VALUE!,,
CWHmsy/110,19.12629303,20.19271151,21.16521254,NA,Hw,#VALUE!,,
CWHmsy/111,19.12629303,20.19271151,21.16521254,NA,Hw,#VALUE!,,
ICHdw1/111,19.78312278,20.18710427,20.65138988,NA,Sx,#VALUE!,,
IGFdmz/110,19.05650133,20.18059551,21.77079619,NA,Pl,#VALUE!,,
CWHvmy/110,18.81076863,20.17577081,21.09547234,NA,Pl,#VALUE!,,
CWHvmy/111,18.81076863,20.17577081,21.09547234,NA,Pl,#VALUE!,,
CWHms1/01,19.60098802,20.17524332,20.9185343,NA,Lw,#VALUE!,,
IGFmmz/111,20.07719132,20.1751855,20.36615371,NA,Py,#VALUE!,,
ICHdw1/111,19.73466663,20.1747513,20.50101196,NA,Bl,#VALUE!,,
IDFww1/07,20.17464996,20.17464996,20.17464996,NA,Py,#VALUE!,,
CWHmsy/101,19.83988272,20.17446314,20.50387027,NA,Lw,#VALUE!,,
CWFwmz/101,18.86421639,20.1740535,21.0312812,NA,Lw,#VALUE!,,
CWHvm1/03,19.93588713,20.17351807,20.3073822,NA,Lw,#VALUE!,,
CDFmm/01,18.47359643,20.16579648,20.93468855,NA,Lw,#VALUE!,,
ICHdwz/111,20.06514611,20.1630815,20.35393514,NA,Py,#VALUE!,,
CWHmm2/05,19.97139289,20.15165008,20.28564209,NA,Py,#VALUE!,,
CWHxm1/06,19.99237473,20.14834196,20.22632558,NA,Py,#VALUE!,,
CWFwmz/101,18.68485943,20.14819722,21.7263092,NA,Pl,#VALUE!,,
CWHmm2/01,19.57432743,20.14780164,20.89008163,NA,Lw,#VALUE!,,
CWHvm1/05,19.66111939,20.14306939,20.55096719,NA,Py,#VALUE!,,
CWHws2/01,18.73430851,20.1367508,21.43847175,NA,Fd,#VALUE!,,
CMXwmz/101,17.13027068,20.13213053,23.71490229,NA,Cw,#VALUE!,,
CWHms1/04,19.94851402,20.12856471,20.26240322,NA,Py,#VALUE!,,
CWHdm/07,19.97107596,20.127133,20.25851108,NA,Py,#VALUE!,,
CWHdm/08,19.97107596,20.127133,20.25851108,NA,Py,#VALUE!,,
CWHdm/09,19.97107596,20.127133,20.25851108,NA,Py,#VALUE!,,
CWHdm/10,19.97107596,20.127133,20.25851108,NA,Py,#VALUE!,,
CWHds1/07,20.09852015,20.12335659,20.14819303,NA,Py,#VALUE!,,
CWHds1/08,20.09852015,20.12335659,20.14819303,NA,Py,#VALUE!,,
CWHds1/09,20.09852015,20.12335659,20.14819303,NA,Py,#VALUE!,,
CWHds1/10,20.09852015,20.12335659,20.14819303,NA,Py,#VALUE!,,
IDFww/01,19.54212804,20.11580104,20.68136504,NA,Lw,#VALUE!,,
CWHdsz/101,19.35137385,20.10755312,20.77770221,NA,Lw,#VALUE!,,
CWHds2/07,19.69139485,20.1058453,20.52029575,NA,Sx,#VALUE!,,
CWHds2/08,19.69139485,20.1058453,20.52029575,NA,Sx,#VALUE!,,
CWHds2/10,19.69139485,20.1058453,20.52029575,NA,Sx,#VALUE!,,
CWHds2/09,19.69139485,20.1058453,20.52029575,NA,Sx,#VALUE!,,
MHmm1/01,18.41089553,20.10253792,21.13224648,NA,Fd,#VALUE!,,
CWHdmz/110,20.00045452,20.09807417,20.28831247,NA,Py,#VALUE!,,
CWHdm/14,19.86234104,20.09326908,20.32419711,NA,Bl,#VALUE!,,
MHmm1/09,18.77290833,20.08223949,21.0406799,NA,Lw,#VALUE!,,
ICHdwz/101,17.904099,20.06532562,22.48095537,NA,Fd,#VALUE!,,
CWHvmz/110,18.97400664,20.03193414,20.99669197,NA,Hw,#VALUE!,,
CWHvh1/05,19.84758779,20.02672754,20.15988892,NA,Py,#VALUE!,,
CWHdm/13,19.97107596,19.99575491,20.02043386,NA,Py,#VALUE!,,
CWHdsz/110,16.874663,19.98801714,22.1801088,NA,Hw,#VALUE!,,
MSdmz/111,18.63413897,19.98632404,20.89738974,NA,Pl,#VALUE!,,
CMXdmz/101,18.08288886,19.98591501,21.04159995,NA,Lw,#VALUE!,,
CWHxm1/15,19.88920868,19.98125595,20.07330321,NA,Pl,#VALUE!,,
ICHdwz/101,18.87341716,19.97489533,21.11729669,NA,Pl,#VALUE!,,
CDFmm/13,19.94926785,19.97391985,19.99857185,NA,Py,#VALUE!,,
CWHmsz/101,19.63762077,19.96879024,20.29483916,NA,Lw,#VALUE!,,
MSmw2/01,18.8249765,19.96568263,21.32131354,NA,Fd,#VALUE!,,
CWHxm1/08,19.93934712,19.96398686,19.9886266,NA,Py,#VALUE!,,
CWHxm1/10,19.93934712,19.96398686,19.9886266,NA,Py,#VALUE!,,
CWHxm1/09,19.93934712,19.96398686,19.9886266,NA,Py,#VALUE!,,
CWHxm1/13,19.93934712,19.96398686,19.9886266,NA,Py,#VALUE!,,
CWHxm1/14,19.93934712,19.96398686,19.9886266,NA,Py,#VALUE!,,
CWHxm1/07,19.93934712,19.96398686,19.9886266,NA,Py,#VALUE!,,
MSmw2/05,19.39295658,19.96111712,20.69651933,NA,Lw,#VALUE!,,
CWHvh1/03,19.71859671,19.9536376,20.08604268,NA,Lw,#VALUE!,,
CDFmm/12,19.37197616,19.94027881,20.50858145,NA,Bl,#VALUE!,,
CDFdmz/101,19.05004832,19.9392013,20.45208755,NA,Lw,#VALUE!,,
CWHdsz/110,18.72015444,19.93902527,20.64199539,NA,Py,#VALUE!,,
CWHxm2/05,19.60193711,19.92625984,20.25058256,NA,Cw,#VALUE!,,
CWHxm2/08,19.13894427,19.92280776,20.82381661,NA,Sx,#VALUE!,,
CWHxm2/09,19.13894427,19.92280776,20.82381661,NA,Sx,#VALUE!,,
CWHxm2/07,19.13894427,19.92280776,20.82381661,NA,Sx,#VALUE!,,
CWHxm2/10,19.13894427,19.92280776,20.82381661,NA,Sx,#VALUE!,,
MSdmz/101,19.17055795,19.91967161,20.58355894,NA,Lw,#VALUE!,,
CWHvm1/04,19.86280896,19.9166477,19.97048644,NA,Py,#VALUE!,,
CWHvm1/01,18.62834053,19.91406377,20.79535335,NA,Py,#VALUE!,,
IDFww1/06,19.8884047,19.91298149,19.93755828,NA,Py,#VALUE!,,
CWHdm/14,19.59229638,19.9029193,20.21354223,NA,Sx,#VALUE!,,
CWHmsy/110,18.79803271,19.89851794,20.96591644,NA,Cw,#VALUE!,,
CWHmsy/111,18.79803271,19.89851794,20.96591644,NA,Cw,#VALUE!,,
CWHds1/07,19.48270424,19.88174522,20.28078619,NA,Bl,#VALUE!,,
CWHds1/08,19.48270424,19.88174522,20.28078619,NA,Bl,#VALUE!,,
CWHds1/09,19.48270424,19.88174522,20.28078619,NA,Bl,#VALUE!,,
CWHds1/10,19.48270424,19.88174522,20.28078619,NA,Bl,#VALUE!,,
ICHxw/111,18.80494323,19.88102319,21.17968607,NA,Sx,#VALUE!,,
CWHws2/01,19.30181149,19.86730173,20.59924761,NA,Lw,#VALUE!,,
CWHms2/04,19.67763049,19.85523625,19.98725735,NA,Py,#VALUE!,,
CWHdm/15,19.76031546,19.8517662,19.94321695,NA,Pl,#VALUE!,,
CWHvh1/03,19.14891206,19.84959442,20.502758,NA,Fd,#VALUE!,,
IDFww1/07,19.11073152,19.82968312,20.28216393,NA,Pl,#VALUE!,,
CWHdm/05,18.59248989,19.81966047,20.95094687,NA,Sx,#VALUE!,,
CWHds2/05,19.76506022,19.81863401,19.87220779,NA,Py,#VALUE!,,
CWHmm1/04,18.15375205,19.81559814,21.00241304,NA,Pl,#VALUE!,,
MHmm1/01,18.97669669,19.81481196,21.03138762,NA,Lw,#VALUE!,,
CWHxm2/04,16.34892136,19.8112192,22.43139787,NA,Lw,#VALUE!,,
CWHdmz/110,18.00437716,19.80401559,21.26242993,NA,Sx,#VALUE!,,
CWHmm1/03,19.23842563,19.80318324,20.35995786,NA,Lw,#VALUE!,,
IGFmmz/110,17.7602738,19.80250509,22.76829457,NA,Hw,#VALUE!,,
CWHdmz/110,18.88416375,19.80148075,20.7195698,NA,Bl,#VALUE!,,
CMXdmz/101,17.2600551,19.79943843,22.45647986,NA,Pl,#VALUE!,,
CWHmm1/05,19.61682681,19.79388376,19.92549692,NA,Py,#VALUE!,,
CWHds2/01,18.72355746,19.788396,20.70458794,NA,Pl,#VALUE!,,
ICHdw1/110,19.44669051,19.78674533,20.12680016,NA,Sx,#VALUE!,,
MSmw2/01,19.30614907,19.75351602,20.3335059,NA,Py,#VALUE!,,
CWHvmz/102,19.053992,19.75125857,20.45840128,NA,Lw,#VALUE!,,
CWHdsz/101,17.61932618,19.74617751,22.12338558,NA,Fd,#VALUE!,,
CDFdmz/101,19.34293979,19.74265572,20.40518517,NA,Pl,#VALUE!,,
CWHmm2/04,19.20983115,19.73360329,20.28564209,NA,Py,#VALUE!,,
CWHms2/03,19.1702269,19.73298249,20.28778338,NA,Lw,#VALUE!,,
CWFwsz/110,17.76492691,19.7326723,21.96346802,NA,Sx,#VALUE!,,
ICHxw/112,19.61400776,19.73154929,19.84725188,NA,Py,#VALUE!,,
MHmm1/02,19.35512758,19.72936124,20.42402419,NA,Py,#VALUE!,,
MSmw2/01,19.39295658,19.72858362,20.04198672,NA,Lw,#VALUE!,,
ICHxw/113,19.56565185,19.71854084,19.84725188,NA,Py,#VALUE!,,
IGFmwz/101,18.43277652,19.71265659,20.5502788,NA,Lw,#VALUE!,,
CWFwsz/101,18.83234767,19.71133957,20.21836464,NA,Lw,#VALUE!,,
CWHvm1/05,19.01568131,19.71075749,20.33263089,NA,Sx,#VALUE!,,
CWHmhz/103,19.39024523,19.70575518,20.2223376,NA,Lw,#VALUE!,,
ICHdw1/113,18.42232917,19.69559632,21.34080747,NA,Bl,#VALUE!,,
CWHmsz/101,19.10475304,19.6948879,20.12139279,NA,Py,#VALUE!,,
CWHdm/03,18.47163699,19.69399426,21.19657608,NA,Pl,#VALUE!,,
ICHdwz/111,17.90247927,19.69193243,21.14209271,NA,Sx,#VALUE!,,
CWFwmz/111,19.59191628,19.68754191,19.87389432,NA,Py,#VALUE!,,
ICHxw/110,19.2204017,19.67653033,19.90459464,NA,Bl,#VALUE!,,
IGFmmz/111,17.88350646,19.67106318,21.1196866,NA,Sx,#VALUE!,,
CWHmsy/110,18.33640454,19.66698453,20.56349331,NA,Pl,#VALUE!,,
CWHmsy/111,18.33640454,19.66698453,20.56349331,NA,Pl,#VALUE!,,
CWHwm/02,19.42999248,19.66159328,19.79206046,NA,Lw,#VALUE!,,
CWHxm2/05,19.60696571,19.66011098,19.71325625,NA,Py,#VALUE!,,
CWHdmz/111,18.93062558,19.65901897,20.19606732,NA,Bl,#VALUE!,,
CWHvm2/03,19.4221125,19.65361938,19.78403365,NA,Lw,#VALUE!,,
IGFmmz/101,18.37589764,19.65182833,20.48686585,NA,Lw,#VALUE!,,
