Unit,SImin,SImean,SImax,MeanPlotSiteIndex,Spp
CMXdmz/103,14.62191205,15.19772623,15.74654719,NA,Fd
CMXdmz/103,12.61843318,12.99980023,13.64131599,NA,Py
CMXdmz/103,-1168.058986,-1026.755103,-882.744111,NA,Ba
CMXdmz/103,45.88972368,45.88972368,45.88972368,NA,Ss
CMXdmz/110,26.18207707,28.27232594,30.22674298,NA,Pl
CMXdmz/110,19.69450411,21.87598056,24.34907914,NA,Sx
CMXdmz/110,20.88040511,23.55994821,25.81540128,NA,Bl
CMXdmz/110,23.65121015,29.07821186,33.66933874,NA,Cw
CMXdmz/110,21.71930614,25.72649085,28.5479226,NA,Hw
CMXdmz/110,22.27334433,24.37166529,25.85078438,NA,Fd
CMXdmz/110,17.38951253,18.44829399,19.13303172,NA,Py
CMXdmz/110,37.30407682,41.88836019,47.09178297,NA,Ba
CMXdmz/110,32.13683414,39.86053343,45.88972368,NA,Ss
CMXwmz/101,21.55031818,23.17562426,24.92580211,NA,Pl
CMXwmz/101,16.16163891,17.46192429,18.90283831,NA,Sx
CMXwmz/101,19.51880525,20.66863084,21.73315235,NA,Bl
CMXwmz/101,17.13027068,20.13213053,23.71490229,NA,Cw
CMXwmz/101,-9.426990418,5.030562415,18.14095429,NA,Hw
CMXwmz/101,15.82611793,18.20464611,21.08562432,NA,Fd
CMXwmz/101,15.11815194,16.39386724,17.5009751,NA,Py
CMXwmz/101,-145.3828591,-61.87394859,8.846486359,NA,Ba
CMXwmz/101,36.70011602,43.15485966,44.44580839,NA,Ss
CMXwmz/102,17.51550208,19.96448403,22.66449936,NA,Pl
CMXwmz/102,12.81229838,14.82152046,16.67074593,NA,Sx
CMXwmz/102,20.0359062,21.95662288,23.79489108,NA,Bl
CMXwmz/102,17.13027068,21.86798193,29.49580015,NA,Cw
CMXwmz/102,-53.11416825,-24.36887379,2.966116141,NA,Hw
CMXwmz/102,13.47410399,14.9853234,17.28785867,NA,Fd
CMXwmz/102,12.92678139,14.41756691,15.90544098,NA,Py
CMXwmz/102,-503.3443935,-282.0318644,-99.07122407,NA,Ba
CMXwmz/102,44.44580839,44.44580839,44.44580839,NA,Ss
CMXwmz/110,25.40271405,27.43074239,29.32698221,NA,Pl
CMXwmz/110,19.38203468,21.52890022,23.96276107,NA,Sx
CMXwmz/110,20.27628216,22.87829929,25.0684964,NA,Bl
CMXwmz/110,22.78749,28.01630267,32.43976587,NA,Cw
CMXwmz/110,21.1756544,25.08253604,27.83334508,NA,Hw
CMXwmz/110,22.05502336,24.1327768,25.59739772,NA,Fd
CMXwmz/110,17.54341352,18.61156542,19.30236323,NA,Py
CMXwmz/110,35.71705693,40.10631205,45.08836665,NA,Ba
CMXwmz/110,31.12565206,38.60632597,44.44580839,NA,Ss
CWFwmz/101,19.31872283,20.77572395,22.34466602,NA,Pl
CWFwmz/101,15.2822203,16.51175202,17.87426022,NA,Sx
CWFwmz/101,17.55593169,18.59012713,19.54759696,NA,Bl
CWFwmz/101,14.93876364,17.55659004,20.68101122,NA,Cw
CWFwmz/101,-8.610108855,4.594646655,16.5689774,NA,Hw
CWFwmz/101,15.29735085,17.59640993,20.38113165,NA,Fd
CWFwmz/101,15.56579111,16.87927956,18.01916819,NA,Py
CWFwmz/101,-123.5795711,-52.59461859,7.51976537,NA,Ba
CWFwmz/101,32.67590795,38.42288185,39.57227663,NA,Ss
CWFwmz/102,9.930191842,10.89047481,12.73376615,NA,Pl
CWFwmz/102,8.46636121,9.499902725,10.93676537,NA,Sx
CWFwmz/102,24.00520065,24.00520065,24.00520065,NA,Bl
CWFwmz/102,28.42360272,28.42360272,28.42360272,NA,Cw
CWFwmz/102,-115.6065376,-98.52750483,-74.73670554,NA,Hw
CWFwmz/102,13.99484486,14.545965,15.07124952,NA,Fd
CWFwmz/102,13.10703976,13.50317397,14.16953028,NA,Py
CWFwmz/102,-950.6433662,-835.6409561,-718.4353217,NA,Ba
CWFwmz/102,39.57227663,39.57227663,39.57227663,NA,Ss
CWFwmz/103,19.08910072,19.52696597,20.31752745,NA,Pl
CWFwmz/103,14.38036221,15.22575652,15.7636248,NA,Sx
CWFwmz/103,18.02103131,18.61138205,19.54759696,NA,Bl
CWFwmz/103,14.93876364,16.64755362,20.43030763,NA,Cw
CWFwmz/103,-9.554307095,-5.221018446,2.709091843,NA,Hw
CWFwmz/103,15.01088937,15.64316692,16.71025331,NA,Fd
CWFwmz/103,15.56579111,15.99374387,16.3763913,NA,Py
CWFwmz/103,-144.4240536,-114.759766,-84.2133622,NA,Ba
CWFwmz/103,39.57227663,39.57227663,39.57227663,NA,Ss
CWFwmz/110,22.77219239,24.04969539,25.94093761,NA,Pl
CWFwmz/110,18.32738162,19.61019944,21.04504879,NA,Sx
CWFwmz/110,18.2372343,19.6067267,21.26753751,NA,Bl
CWFwmz/110,19.87224449,22.01482404,24.33278972,NA,Cw
CWFwmz/110,19.34071017,21.56467383,24.7943805,NA,Hw
CWFwmz/110,21.31814206,22.54301484,23.61201652,NA,Fd
CWFwmz/110,18.06286319,18.63802274,18.97298699,NA,Py
CWFwmz/110,30.36051568,32.6253495,34.53069341,NA,Ba
CWFwmz/110,32.12451804,34.98090965,39.57227663,NA,Ss
CWFwmz/111,23.43502728,25.13073015,26.29009168,NA,Pl
CWFwmz/111,19.18682528,21.10465603,22.65885259,NA,Sx
CWFwmz/111,20.55019565,21.54844181,22.54752813,NA,Bl
CWFwmz/111,25.36452257,26.84942703,28.28968695,NA,Cw
CWFwmz/111,22.97254716,24.25341998,25.42148876,NA,Hw
CWFwmz/111,23.35007831,24.10993637,24.74216201,NA,Fd
CWFwmz/111,19.59985443,19.68726209,19.87389432,NA,Py
CWFwmz/111,32.76391513,35.5576656,38.32639586,NA,Ba
CWFwmz/111,27.71269009,33.76529012,38.90448574,NA,Ss
CWFwsz/101,19.19328432,19.5451827,20.1856036,NA,Pl
CWFwsz/101,15.23278797,15.45739342,15.7126353,NA,Sx
CWFwsz/101,17.98340487,18.68996213,19.42474636,NA,Bl
CWFwsz/101,14.8155785,17.07462206,20.26183919,NA,Cw
CWFwsz/101,-8.564191746,-3.756448612,2.694644446,NA,Hw
CWFwsz/101,15.26762873,15.82312258,16.67778597,NA,Fd
CWFwsz/101,15.59095302,15.89184223,16.12989819,NA,Py
CWFwsz/101,-122.354003,-103.8316327,-83.3781982,NA,Ba
CWFwsz/101,39.29833424,39.29833424,39.29833424,NA,Ss
CWFwsz/102,9.865714055,10.8197618,12.65108446,NA,Pl
CWFwsz/102,8.438975662,9.469174052,10.90138898,NA,Sx
CWFwsz/102,23.85433539,23.85433539,23.85433539,NA,Bl
CWFwsz/102,28.18922152,28.18922152,28.18922152,NA,Cw
CWFwsz/102,-114.990016,-98.00206453,-74.3381399,NA,Hw
CWFwsz/102,13.96765345,14.51770278,15.0419667,NA,Fd
CWFwsz/102,13.12822712,13.52500168,14.19243515,NA,Py
CWFwsz/102,-941.2156093,-827.3537054,-711.3104273,NA,Ba
CWFwsz/102,39.29833424,39.29833424,39.29833424,NA,Ss
CWFwsz/103,18.96515317,19.40017532,20.1856036,NA,Pl
CWFwsz/103,14.33384705,15.17650682,15.7126353,NA,Sx
CWFwsz/103,17.90777471,18.49441528,19.42474636,NA,Bl
CWFwsz/103,14.8155785,16.51027778,20.26183919,NA,Cw
CWFwsz/103,-9.503354642,-5.19317512,2.694644446,NA,Hw
CWFwsz/103,14.98172383,15.61277289,16.67778597,NA,Fd
CWFwsz/103,15.59095302,16.01959756,16.40286353,NA,Py
CWFwsz/103,-142.9917659,-113.621666,-83.3781982,NA,Ba
