ID1,ID2,lat,long,el
SBC3204,4436,55.01,-125.96,880
SBC3205,4437,55.01,-125.97,880
SBC3206,4438,55.01,-125.97,880
SBC3207,4439,55,-125.96,885
SBC3208,4440,55,-125.96,880
SBC3209,4441,54.96,-125.87,985
SBC3210,4442,54.96,-125.87,1010
SBC3211,4443,54.96,-125.87,990
SBC3212,4444,54.96,-125.87,995
SBC3213,4445,54.96,-125.87,1015
SBC3214,4446,54.96,-125.87,1015
SBC3215,4447,54.96,-125.87,1000
SBC3216,4448,55.01,-125.94,930
SBC3217,4449,55.01,-125.94,930
SBC3218,4450,55.01,-125.95,940
SBC3219,4451,54.96,-125.91,875
SBC3220,4452,54.96,-125.91,905
SBC3221,4453,54.95,-125.9,915
SBC3222,4454,54.95,-125.9,900
SBC3223,4455,54.95,-125.9,890
SBC3224,4456,54.99,-125.9,1070
SBC3225,4457,54.98,-125.9,1020
SBC3226,4458,54.98,-125.9,1010
SBC3227,4459,0,0,995
SBC3228,4460,54.97,-125.91,915
SBC3229,4461,55.03,-125.96,875
SBC3230,4462,55.03,-125.96,875
SBC3231,4463,55.05,-125.97,870
SBC3232,4464,55.07,-125.88,895
SBC3233,4465,55.07,-125.88,895
SBC3234,4466,55.07,-125.88,895
SBC3235,4467,55.06,-125.87,910
SBC3236,4468,55.07,-125.85,930
SBC3237,4469,55.07,-125.86,935
SBC3238,4470,55.04,-125.98,880
SBC3239,4471,55.04,-125.98,870
SBC3240,4472,55.04,-125.98,875
SBC3241,4473,55.07,-125.93,860
SBC3242,4474,0,0,830
SBC3243,4475,55.07,-125.93,830
SBC3244,4476,55.07,-125.93,830
SBC3245,4477,55.04,-125.96,890
SBC3246,4478,55.02,-125.94,980
SBC3247,4479,55.02,-125.94,980
SBC3248,4480,55.02,-125.94,975
SBC3249,4481,55.02,-125.94,965
SBC3250,4482,55.02,-125.94,960
SBC3251,4483,55.05,-125.96,875
SBC3252,4484,54.97,-125.9,965
SBC3253,4485,55.03,-125.96,880
SBC3254,4486,55.03,-125.96,875
SBC3255,4487,55.01,-125.95,885
SBC3256,4488,55.01,-125.9,1100
SBC3257,4489,55.01,-125.9,1090
SBC3258,4490,55.01,-125.9,1090
SBC3259,4491,55.02,-125.88,1025
SBC3260,4492,55.02,-125.88,1035
SBC3261,4493,55.02,-125.88,1030
SBC3262,4494,55.02,-125.88,1025
SBC3263,4495,55.05,-125.82,980
SBC3264,4496,55.05,-125.82,990
SBC3265,4497,55.01,-125.86,990
SBC3266,4498,55.02,-125.85,995
SBC3267,4499,55.02,-125.85,995
SBC3268,4500,55.09,-125.95,1000
SBC3269,4501,55.09,-125.95,995
SBC3270,4502,55.11,-126.03,840
SBC3271,4503,55.11,-126.01,810
SBC3380,4612,0,0,460
SBC3381,4613,0,0,710
SBC3382,4614,0,0,820
SBC3383,4615,0,0,855
SBC3384,4616,0,0,710
SBC3385,4617,0,0,725
SBC3386,4618,0,0,735
SBC3387,4619,0,0,740
SBC3388,4620,0,0,800
SBC3389,4621,0,0,970
SBC3390,4622,0,0,970
SBC3391,4623,0,0,700
SBC3392,4624,0,0,695
SBC3393,4625,0,0,825
SBC3394,4626,0,0,815
SBC3395,4627,0,0,700
SBC3396,4628,0,0,545
SBC3397,4629,0,0,690
SBC3398,4630,0,0,650
SBC3399,4631,0,0,810
SBC3400,4632,0,0,945
SBC3401,4633,0,0,815
SBC3402,4634,0,0,740
SBC3403,4635,0,0,770
SBC3404,4636,0,0,720
SBC3405,4637,0,0,645
SBC3406,4638,0,0,590
SBC3407,4639,0,0,830
SBC3408,4640,0,0,730
SBC3409,4641,0,0,790
SBC3410,4642,0,0,790
SBC3411,4643,0,0,790
SBC3412,4644,0,0,730
SBC3413,4645,0,0,765
SBC3414,4646,0,0,740
SBC3415,4647,0,0,730
SBC3416,4648,0,0,830
SBC3417,4649,0,0,830
SBC3418,4650,0,0,695
SBC3419,4651,0,0,700
SBC3420,4652,0,0,495
SBC3421,4653,0,0,740
SBC3422,4654,0,0,525
SBC3423,4655,0,0,720
SBC3424,4656,0,0,720
SBC3425,4657,0,0,730
SBC3426,4658,0,0,740
SBC3427,4659,54.29,-126.88,780
SBC3428,4660,54.29,-126.88,780
SBC3429,4661,54.35,-126.9,1010
SBC3430,4662,54.35,-126.88,900
SBC3431,4663,54.35,-126.87,810
SBC3432,4664,54.35,-126.88,890
SBC3433,4665,54.35,-126.88,880
SBC3434,4666,54.35,-126.84,710
SBC3435,4667,54.36,-126.82,660
SBC3436,4668,54.38,-126.88,920
SBC3437,4669,54.4,-126.86,860
SBC3438,4670,54.41,-126.85,900
SBC3439,4671,54.41,-126.86,890
SBC3440,4672,54.43,-126.9,980
SBC3441,4673,54.46,-126.86,685
SBC3442,4674,54.46,-126.84,590
SBC3443,4675,54.48,-126.86,800
SBC3444,4676,54.48,-126.85,768
SBC3445,4677,54.43,-126.66,1030
SBC3446,4678,54.43,-126.67,1050
SBC3447,4679,54.18,-126.89,900
SBC3448,4680,54.19,-126.85,700
SBC3449,4681,54.19,-126.85,700
SBC3450,4682,54.18,-126.8,800
SBC3451,4683,54.18,-126.8,800
SBC3452,4684,54.19,-126.84,708
SBC3453,4685,54.19,-126.84,710
SBC3454,4686,54.19,-126.84,735
SBC3455,4687,54.19,-126.84,719
SBC3456,4688,54.19,-126.84,707
SBC3457,4689,54.19,-126.84,710
SBC3458,4690,54.19,-126.84,660
SBC3459,4691,54.04,-126.72,1060
SBC3460,4692,54.11,-126.71,1050
SBC3461,4693,54,-126.52,750
SBC3462,4694,54,-126.52,750
SBC3463,4695,54,-126.53,760
SBC3464,4696,54,-126.53,760
SBC3465,4697,54,-126.53,760
SBC3466,4698,54,-126.53,760
SBC3467,4699,54,-126.54,750
SBC3468,4700,54.01,-126.57,770
SBC3469,4701,54.35,-126.64,780
SBC3470,4702,54.35,-126.64,770
SBC3471,4703,54.35,-126.64,770
SBC3472,4704,54.35,-126.64,780
SBC3473,4705,54.35,-126.64,780
SBC3474,4706,54.37,-126.54,895
SBC3475,4707,54.29,-126.88,780
SBC3476,4708,54.29,-126.88,780
SBC3477,4709,54.29,-126.88,780
SBC3478,4710,54.29,-126.88,780
SBC3479,4711,54.29,-126.88,780
SBC3480,4712,54.35,-126.9,1005
SBC3481,4713,54.35,-126.88,900
SBC3482,4714,54.35,-126.88,900
SBC3483,4715,54.35,-126.87,815
SBC3484,4716,54.35,-126.87,815
SBC3485,4717,54.35,-126.87,810
SBC3486,4718,54.35,-126.88,890
SBC3487,4719,54.35,-126.88,890
SBC3488,4720,54.35,-126.88,880
SBC3489,4721,54.35,-126.88,890
SBC3490,4722,54.35,-126.88,884
SBC3491,4723,54.35,-126.88,890
SBC3492,4724,54.35,-126.88,880
SBC3493,4725,54.35,-126.84,680
SBC3494,4726,54.35,-126.84,700
SBC3495,4727,54.35,-126.84,715
SBC3496,4728,54.35,-126.84,715
SBC3497,4729,54.35,-126.84,710
SBC3498,4730,54.36,-126.83,650
SBC3499,4731,54.36,-126.83,660
SBC3500,4732,54.36,-126.81,740
SBC3501,4733,54.36,-126.81,760
SBC3502,4734,54.36,-126.81,780
SBC3503,4735,54.37,-126.81,780
SBC3504,4736,54.38,-126.88,920
SBC3505,4737,54.34,-126.76,844
SBC3506,4738,54.34,-126.75,848
SBC3507,4739,54.34,-126.75,860
SBC3508,4740,54.34,-126.75,869
SBC3509,4741,54.34,-126.75,880
SBC3510,4742,54.34,-126.75,893
SBC3511,4743,54.33,-126.77,900
SBC3512,4744,54.33,-126.77,915
SBC3513,4745,54.18,-126.89,900
SBC3514,4746,54.38,-126.88,920
SBC3515,4747,0,0,860
SBC3516,4748,54.41,-126.85,900
SBC3517,4749,54.41,-126.85,900
SBC3518,4750,0,0,900
SBC3519,4751,54.41,-126.85,900
SBC3520,4752,54.43,-126.9,980
SBC3521,4753,54.46,-126.86,685
SBC3522,4754,54.46,-126.86,685
SBC3523,4755,54.48,-126.85,770
SBC3524,4756,54.43,-126.66,1030
SBC3525,4757,54.43,-126.66,1030
SBC3526,4758,54.44,-126.67,1010
SBC3527,4759,56.87,-126.45,695
SBC3528,4760,54.49,-126.51,780
SBC3529,4761,54.49,-126.51,1760
SBC3530,4762,54.49,-126.51,730
SBC3531,4763,54.42,-126.63,775
SBC3532,4764,54.44,-126.77,650
SBC3533,4765,54.44,-126.77,660
SBC3534,4766,54.43,-126.77,653
SBC3535,4767,54.43,-126.77,649
SBC3536,4768,54.48,-126.77,890
SBC3537,4769,54.4,-126.76,645
SBC3538,4770,54.4,-126.76,646
SBC3539,4771,54.39,-126.76,635
SBC3540,4772,54.39,-126.76,630
SBC3541,4773,54.39,-126.76,635
SBC3542,4774,54.39,-126.76,635
SBC3543,4775,54.4,-126.44,817
SBC3544,4776,54.4,-126.44,817
SBC3545,4777,54.4,-126.44,820
SBC3546,4778,54.33,-126.74,952
SBC3547,4779,54.33,-126.74,950
SBC3548,4780,54.33,-126.74,942
SBC4260,5249,53.15,-120.15,840
SBC4261,5250,53.57,-120.85,870
SBC4262,5251,52.73,-119.26,790
SBC4263,5252,53.29,-120.02,820
SBC4264,5253,53.58,-120.82,810
SBC4265,5254,53.57,-120.8,830
SBC4266,5255,53.61,-120.67,650
SBC4267,5256,53.49,-120.64,880
SBC4268,5257,53.5,-120.58,700
SBC4269,5258,53.48,-120.58,860
SBC4270,5259,53.44,-120.53,1020
SBC4271,5260,53.5,-120.45,900
SBC4272,5261,53.53,-120.51,800
SBC4273,5262,53.52,-120.5,840
SBC4274,5263,53.51,-120.47,860
SBC4275,5264,53.44,-120.38,800
SBC4276,5265,53.43,-120.37,770
SBC4277,5266,53.42,-120.35,780
SBC4278,5267,53.41,-120.33,750
SBC4279,5268,53.42,-120.11,1270
SBC4280,5269,52.71,-119.27,840
SBC4281,5270,52.73,-119.27,940
SBC4282,5271,52.73,-119.27,950
SBC4283,5272,52.74,-119.28,950
SBC4284,5273,52.74,-119.28,970
SBC4285,5274,52.71,-119.46,1105
SBC4286,5275,53.12,-119.75,855
SBC4287,5276,53.39,-119.94,1250
SBC4288,5277,53.22,-120.08,890
SBC4289,5278,53.02,-119.09,1054
SBC4290,5279,53.28,-120.2,800
SBC4291,5280,53.37,-120.34,830
SBC4292,5281,53.36,-120.34,840
SBC4293,5282,53.36,-120.34,850
SBC4294,5283,52.97,-119.32,840
SBC4295,5284,53.04,-119.21,895
SBC4296,5285,53.05,-119.21,880
SBC4297,5286,52.94,-118.85,1140
SBC4298,5287,52.95,-118.89,1100
SBC4299,5288,52.86,-118.5,1190
SBC4300,5289,52.95,-119.38,870
SBC4301,5290,52.95,-119.38,910
SBC4302,5291,52.97,-119.4,880
SBC4303,5292,52.98,-119.41,910
SBC4304,5293,53.03,-119.18,925
SBC4305,5294,53.3,-120.24,820
SBC4306,5295,53.34,-120.33,960
SBC4307,5296,53.36,-120.34,850
SBC4308,5297,53.35,-120.33,870
SBC4309,5298,53.37,-120.36,819
SBC4310,5299,53.44,-120.44,810
SBC4311,5300,53.44,-120.45,740
SBC4312,5301,53.44,-120.51,860
SBC4313,5302,53.44,-120.5,840
SBC4314,5303,53.45,-120.5,857
SBC4315,5304,53.36,-119.9,940
SBC4316,5305,52.95,-119.5,800
SBC4317,5306,52.69,-119.03,800
SBC4318,5307,53.34,-119.77,1000
SBC4319,5308,53.37,-120.37,910
SBC4320,5309,55.14,-122.78,802
SBC4321,5310,55.13,-122.79,774
SBC4322,5311,55.39,-123.15,770
SBC4323,5312,55.31,-122.67,875
SBC4324,5313,55.31,-122.66,860
SBC4325,5314,55.16,-122.79,760
SBC4326,5315,55.14,-122.77,875
SBC4327,5316,55.12,-122.88,800
SBC4328,5317,55.13,-122.78,796
SBC4329,5318,54.06,-124.7,810
SBC4330,5319,54.06,-124.69,800
SBC4331,5320,54.02,-125.31,740
SBC4332,5321,54.02,-125.31,740
SBC4333,5322,53.97,-125.07,820
SBC4334,5323,54.11,-124.64,810
SBC4335,5324,54.11,-124.64,860
SBC4336,5325,53.87,-124.09,850
SBC4337,5326,54.23,-124.18,850
SBC4338,5327,53.15,-125.3,1120
SBC4339,5328,53.15,-125.31,1100
SBC4340,5329,53.95,-124.71,860
SBC4341,5330,53.87,-124.9,1090
SBC4342,5331,54.01,-125.28,750
SBC4343,5332,53.77,-124.35,1080
SBC4344,5333,53.57,-124.73,920
SBC4345,5334,54.76,-122.18,1040
SBC4346,5335,54.76,-122.17,1080
SBC4347,5336,54.49,-121.71,1340
SBC4348,5337,54.65,-122,990
SBC4349,5338,54.65,-121.99,1010
SBC4350,5339,54.59,-122.57,820
SBC4351,5340,54.6,-122.58,830
SBC4352,5341,54.79,-122.72,820
SBC4353,5342,53.93,-122.41,762
SBC4354,5343,53.7,-123.2,770
SBC4355,5344,53.41,-122.96,840
SBC4356,5345,54.49,-122.97,840
SBC4357,5346,54.51,-122.2,920
SBC4358,5347,54.51,-122.83,850
SBC4359,5348,53.92,-122.35,731
SBC4360,5349,53.84,-121.42,682
SBC4361,5350,53.85,-121.48,745
SBC4362,5351,53.93,-122.41,768
SBC4363,5352,53.93,-122.49,770
SBC4364,5353,54.56,-122.71,720
SBC4365,5354,54.56,-122.7,710
SBC4366,5355,54.55,-122.7,730
SBC4367,5356,53.88,-122.09,750
SBC4368,5357,53.99,-122.17,690
SBC4369,5358,54.79,-122.82,730
SBC4370,5359,54.79,-122.81,740
SBC4371,5360,54.53,-122.06,980
SBC4372,5361,54.54,-122.05,960
SBC4373,5362,54.53,-122.04,920
SBC4374,5363,53.91,-122.51,850
SBC4375,5364,53.98,-123.26,650
SBC4376,5365,53.98,-123.27,690
SBC4377,5366,53.92,-123.3,780
SBC4378,5367,53.94,-123.29,840
SBC4379,5368,54.68,-122.61,790
SBC4380,5369,53.91,-121.96,900
SBC4381,5370,53.91,-121.96,940
SBC4382,5371,53.94,-122.46,790
SBC4383,5372,53.87,-122.52,900
SBC4384,5373,53.91,-122.51,800
SBC4385,5374,54.57,-125.39,1050
SBC4386,5375,54.47,-124.67,960
SBC4387,5376,54.42,-124.67,920
SBC4388,5377,54.56,-124.86,890
SBC4389,5378,54.55,-124.35,820
SBC4390,5379,54.56,-124.27,860
SBC4391,5380,54.56,-124.27,830
SBC4392,5381,54.64,-124.41,850
SBC4393,5382,54.62,-124.38,810
SBC4394,5383,55.01,-124.96,860
SBC4395,5384,54.99,-124.93,790
SBC4396,5385,54.81,-124.08,860
SBC4397,5386,54.61,-124.35,812
SBC4398,5387,54.64,-124.48,891
SBC4399,5388,54.64,-124.48,891
SBC4400,5389,54.64,-124.49,902
SBC4401,5390,54.8,-124.07,850
SBC4402,5391,54.7,-124.14,795
SBC4403,5392,54.75,-124.64,748
SBC4404,5393,54.53,-124.34,850
SBC4405,5394,54.79,-124.41,894
SBC4406,5395,54.77,-124.39,843
SBC4407,5396,54.77,-124.24,848
SBC4408,5397,54.76,-124.23,830
SBC4409,5398,54.61,-124.33,750
SBC4410,5399,54.68,-124.49,824
SBC4411,5400,54.68,-124.13,805
SBC4412,5401,56.63,-121.61,890
SBC4413,5402,56.6,-121.55,820
SBC4414,5403,56.71,-121.75,900
SBC4415,5404,56.57,-121.4,860
SBC4416,5405,57.77,-122.89,750
SBC4417,5406,57.97,-122.76,550
SBC4418,5407,57.95,-122.79,550
SBC4419,5408,58.16,-122.6,650
SBC4420,5409,58.39,-122.71,600
SBC4421,5410,58.39,-122.71,600
SBC4422,5411,58.71,-122.69,430
SBC4423,5412,53.4,-122.24,980
SBC4424,5413,53.3,-122.18,1140
SBC4510,5431,55.18,-126.68,1110
SBC4511,5432,54.94,-126.75,1075
SBC4512,5433,55.35,-127.44,1060
SBC4513,5434,55.1,-126.62,1080
SBC4514,5435,54.79,-126.95,840
SBC4642,5563,0,0,15
SBC4643,5564,0,0,10
SBC4644,5565,0,0,20
SBC4645,5566,0,0,10
SBC4661,5582,52.61,-131.5,25
SBC4663,5584,52.61,-131.5,40
SBC4676,5592,49.67,-115.1,1395
SBC4689,5593,50.2,-115,1540
SBC4691,5594,49.73,-115.15,1260
SBC4698,5595,49.85,-114.93,1580
SBC4699,5596,49.88,-114.91,1470
SBC4711,5597,49.85,-115.13,1280
SBC4712,5598,49.86,-115.26,1420
SBC4738,5599,54.84,-126.76,1125
SBC4739,5600,54.96,-126.78,1030
SBC4740,5601,54.8,-126.9,1060
SBC4741,5602,54.95,-126.76,1040
SBC4742,5603,54.77,-126.78,1070
SBC4743,5604,54.92,-126.73,950
SBC4744,5605,54.79,-126.77,1150
SBC4745,5606,54.92,-126.73,920
SBC4746,5607,54.76,-126.78,1110
SBC4747,5608,54.94,-126.75,1105
SBC4748,5609,54.66,-126.75,1100
SBC4749,5610,54.95,-126.77,1070
SBC4750,5611,55.31,-127.16,1060
SBC4751,5612,55.1,-126.62,1075
SBC4752,5613,55.32,-127.15,925
SBC4753,5614,55.1,-126.62,1075
SBC4754,5615,54.78,-127.7,825
SBC4755,5616,54.81,-127.67,980
SBC4756,5617,54.91,-126.73,1100
SBC4757,5618,54.56,-127.16,1150
SBC4758,5619,54.91,-126.73,1160
SBC4759,5620,0,0,1180
SBC4760,5621,0,0,1225
SBC4761,5622,0,0,1150
SBC4762,5623,54.55,-126.7,1480
SBC4763,5624,54.72,-126.72,1140
SBC4764,5625,54.69,-126.77,1200
SBC4765,5626,54.6,-127.07,1060
SBC4766,5627,54.6,-127.08,1160
SBC4767,5628,54.75,-127.25,1130
SBC4768,5629,54.69,-127.35,1160
SBC4769,5630,54.7,-127.32,1090
SBC4770,5631,54.82,-127.61,1010
SBC4771,5632,54.83,-127.59,960
SBC4772,5633,54.86,-127.69,1140
SBC4773,5634,54.57,-127.16,1110
SBC4774,5635,54.86,-127.7,1100
SBC4775,5636,54.57,-127.18,1130
SBC4776,5637,54.83,-127.69,1160
SBC4777,5638,54.56,-127.24,1240
SBC4778,5639,54.56,-127.24,1060
SBC4779,5640,54.56,-127.24,1195
SBC4780,5641,54.82,-127.7,960
SBC4781,5642,54.59,-127.3,1320
SBC4782,5643,54.57,-127.17,1140
SBC4783,5644,54.98,-127.16,1180
SBC4784,5645,54.5,-127.36,1060
SBC4785,5646,55.13,-127.03,980
SBC4786,5647,54.5,-127.37,1035
SBC4787,5648,55.11,-127.05,1025
SBC4788,5649,54.49,-127.36,1050
SBC4789,5650,55.1,-127.09,960
SBC4790,5651,54.49,-127.36,1070
SBC4791,5652,54.87,-126.71,1040
SBC4792,5653,55.06,-126.88,1040
SBC4793,5654,55.06,-126.88,1080
SBC4794,5655,54.84,-126.76,1220
SBC4795,5656,55.19,-126.69,1100
SBC4796,5657,54.81,-126.89,1280
SBC4797,5658,54.73,-127.34,870
SBC4798,5659,54.66,-127.26,870
SBC4799,5660,54.67,-127.27,855
SBC4800,5661,54.73,-127.27,855
SBC4801,5662,54.72,-126.75,1250
SBC4802,5663,54.72,-127.3,900
SBC4803,5664,54.84,-126.74,1050
SBC4940,5801,55.08,-127.24,870
SBC4941,5802,55.11,-127.06,1020
SBC4942,5803,55.08,-127.26,710
SBC4943,5804,55.01,-127.34,365
SBC4944,5805,55.01,-127.36,420
SBC4945,5806,54.73,-127.27,850
SBC4946,5807,54.73,-127.28,850
SBC4947,5808,54.81,-127.79,870
SBC4948,5809,54.81,-127.79,885
SBC4949,5810,54.81,-127.76,812
SBC4950,5811,54.81,-127.78,860
SBC4951,5812,54.81,-127.77,860
SBC4952,5813,54.81,-127.76,772
SBC4953,5814,54.79,-127.72,730
SBC4954,5815,54.99,-127.24,620
SBC4955,5816,54.99,-127.37,840
SBC4956,5817,54.97,-127.21,760
SBC4957,5818,54.75,-127.62,910
SBC4958,5819,54.81,-127.75,830
SBC4959,5820,55.1,-127.23,960
SBC4960,5821,55.1,-127.23,950
SBC4961,5822,54.98,-127.17,1060
SBC4962,5823,54.99,-127.25,550
SBC4963,5824,54.73,-127.26,830
SBC4964,5825,54.73,-127.26,820
SBC4965,5826,54.74,-127.28,880
SBC4966,5827,54.81,-127.74,830
SBC4967,5828,54.81,-127.58,825
SBC4968,5829,55.28,-127.23,505
SBC4969,5830,54.72,-127.3,920
SBC4970,5831,55,-127.34,398
SBC4971,5832,54.96,-127.23,600
SBC4972,5833,55,-127.24,630
SBC4973,5834,54.66,-126.75,1030
SBC4974,5835,54.67,-126.75,1090
SBC5032,5836,53.24,-122.36,930
SBC5033,5837,53.25,-122.36,930
SBC5034,5838,53.25,-122.37,1000
SBC5035,5839,53.25,-122.38,870
SBC5036,5840,53.25,-122.38,820
SBC5037,5841,53.25,-122.38,825
SBC5038,5842,53.25,-122.39,920
SBC5039,5843,53.25,-122.39,920
SBC5040,5844,53.39,-122.28,1010
SBC5041,5845,53.38,-122.25,950
SBC5042,5846,53.24,-122.4,900
SBC5043,5847,53.11,-122.21,840
SBC5044,5848,53.11,-122.21,840
SBC5045,5849,53.39,-122.46,1000
SBC5046,5850,53.24,-122.39,900
SBC5047,5851,53.24,-122.39,870
SBC5052,5856,53.14,-122.2,855
SBC5053,5857,53.14,-122.2,855
SBC5054,5858,53.14,-122.19,855
SBC5055,5859,53.14,-122.19,860
SBC5056,5860,53.1,-122.25,891
SBC5057,5861,53.1,-122.25,879
SBC5058,5862,53.1,-122.33,915
SBC5059,5863,53.1,-122.31,940
SBC5060,5864,53.1,-122.25,870
SBC5061,5865,53.09,-122.24,850
SBC5062,5866,53.1,-122.32,915
SBC5064,5868,53.09,-122.24,840
SBC5065,5869,53.1,-122.23,825
SBC5066,5870,53.1,-122.23,825
SBC5067,5871,53.1,-122.23,870
SBC5068,5872,53.11,-122.22,750
SBC5069,5873,53.11,-122.22,840
SBC5070,5874,53.11,-122.21,800
SBC5071,5875,53.11,-122.21,800
SBC5072,5876,53.11,-122.21,840
SBC5073,5877,53.11,-122.23,700
SBC5074,5878,53.11,-122.23,840
SBC5075,5879,53.11,-122.23,855
SBC5076,5880,53.11,-122.23,855
SBC5077,5881,53.11,-122.23,855
SBC5078,5882,53.12,-122.23,855
SBC5079,5883,54.08,-122.12,678
SBC5080,5884,53.93,-122.49,770
SBC5081,5885,53.93,-122.49,820
SBC5083,5887,53.38,-122.43,1020
SBC5084,5888,53.39,-122.43,900
SBC5085,5889,53.39,-122.46,1000
SBC5086,5890,53.37,-122.41,825
SBC5087,5891,53.39,-122.44,900
SBC5088,5892,53.14,-122.19,925
SBC5089,5893,53.15,-122.19,862
SBC5093,5897,53.17,-122.18,885
SBC5100,5904,53.46,-122.46,871
SBC5101,5905,53.39,-122.43,900
SBC5102,5906,53.15,-122.19,860
SBC5103,5907,53.14,-122.19,864
SBC5104,5908,53.16,-122.19,885
SBC5105,5909,53.81,-123.14,770
SBC5106,5910,53.8,-123.17,825
SBC5108,5912,54.2,-124.16,840
SBC5110,5914,53.1,-122.24,890
SBC5111,5915,53.14,-122.2,855
SBC5112,5916,53.14,-122.2,855
SBC5119,5923,54.23,-124.18,900
SBC5120,5924,54.26,-124.37,759
SBC5122,5926,54.1,-121.67,700
SBC5123,5927,54.15,-121.82,700
SBC5124,5928,54.09,-121.83,650
SBC5128,5932,54.8,-123.94,870
SBC5130,5934,54.67,-124.42,780
SBC5131,5935,54.61,-124.35,845
SBC5132,5936,54.61,-124.36,820
SBC5133,5937,54.71,-124.61,770
SBC5134,5938,55.3,-124.06,950
SBC5135,5939,55.3,-124.06,950
SBC5136,5940,55.3,-124.06,950
SBC5137,5941,55.3,-124.06,990
SBC5138,5942,55.3,-124.06,990
SBC5139,5943,55.32,-124.07,1100
SBC5140,5944,55.31,-124.07,990
SBC5141,5945,55.36,-124.04,990
SBC5142,5946,55.36,-124.04,1000
SBC5143,5947,55.36,-124.04,990
SBC5144,5948,55.32,-124.06,1070
SBC5145,5949,55.31,-124.06,1080
SBC5146,5950,55.31,-124.06,1100
SBC5147,5951,55.33,-124.05,970
SBC5148,5952,55.33,-124.05,980
SBC5149,5953,55.29,-124.07,960
SBC5150,5954,55.29,-124.07,960
SBC5151,5955,55.29,-124.07,990
SBC5152,5956,55.29,-124.07,950
SBC5153,5957,55.29,-124.07,990
SBC5154,5958,55.3,-124.06,960
SBC5155,5959,55.3,-124.06,960
SBC5156,5960,55.26,-124.19,880
SBC5157,5961,55.26,-124.18,990
SBC5158,5962,55.26,-124.17,990
SBC5159,5963,55.26,-124.17,995
SBC5160,5964,55.27,-124.1,850
SBC5162,5966,55.07,-122.78,895
SBC5166,5970,55.48,-124.16,890
SBC5167,5971,55.48,-124.16,870
SBC5168,5972,55.48,-124.16,895
SBC5169,5973,55.48,-124.17,900
SBC5170,5974,55.48,-124.17,1104
SBC5171,5975,55.48,-124.17,990
SBC5172,5976,52.81,-125.32,1045
SBC5173,5977,53.36,-120.33,830
SBC5174,5978,53.51,-120.47,870
SBC5175,5979,53.34,-120.48,950
SBC5177,5981,54.54,-122.03,760
SBC5178,5982,53.87,-121.8,810
SBC5179,5983,53.82,-123.11,748
SBC5181,5985,53.86,-123.28,822
SBC5182,5986,53.86,-123.28,803
SBC5183,5987,53.86,-123.44,865
SBC5184,5988,53.87,-123.44,884
SBC5185,5989,54.12,-123.95,765
SBC5186,5990,54.12,-123.95,765
SBC5187,5991,54.25,-123.05,754
SBC5188,5992,54.24,-123.05,757
SBC5189,5993,54.1,-123.02,720
SBC5192,5996,53.84,-122.75,602
SBC5194,5998,52.55,-124.87,1100
SBC5195,5999,52.52,-124.85,962
SBC5196,6000,52.49,-124.81,963
SBC5197,6001,52.57,-124.9,1170
SBC5198,6002,52.64,-125.01,1100
SBC5199,6003,52.81,-125.32,900
SBC5200,6004,52.81,-125.32,1013
SBC5201,6005,52.81,-125.32,951
SBC5202,6006,52.72,-125.1,804
SBC5205,6009,53.34,-120.33,960
SBC5206,6010,53.49,-120.43,880
SBC5207,6011,53.49,-120.43,882
SBC5208,6012,54.66,-122.58,630
SBC5209,6013,54.64,-122.59,705
SBC5210,6014,54.48,-122.71,650
SBC5211,6015,54.52,-122.53,795
SBC5213,6017,54.52,-121.95,790
SBC5214,6018,54.56,-121.63,750
SBC5215,6019,53.78,-121.83,790
SBC5216,6020,53.81,-121.9,750
SBC5217,6021,53.82,-121.91,740
SBC5236,6040,0,0,30
SBC5352,6133,55.06,-128.9,378
SBC5353,6134,55.81,-128.87,221
SBC5354,6135,56.15,-129.29,527
SBC5355,6136,56.16,-129.3,559
SBC5356,6137,56.25,-129.33,667
SBC5357,6138,56.43,-129.55,664
SBC5359,6140,56.34,-129.29,390
SBC5360,6141,56.35,-129.26,623
SBC5361,6142,56.01,-129.1,310
SBC5362,6143,55.9,-129.02,253
SBC5363,6144,55.9,-129.02,263
SBC5364,6145,55.9,-129.02,259
SBC5365,6146,55.85,-128.96,232
SBC5366,6147,55.84,-128.9,404
SBC5367,6148,56.73,-129.77,585
SBC5369,6150,56.59,-129.62,554
SBC5370,6151,56.33,-129.31,408
SBC5371,6152,56.33,-129.31,413
SBC5372,6153,55.64,-128.64,462
SBC5373,6154,55.63,-128.63,439
SBC5374,6155,55.63,-128.63,445
SBC5375,6156,56.62,-129.69,503
SBC5376,6157,56.54,-129.55,519
SBC5377,6158,56.24,-129.33,677
SBC5378,6159,56.11,-129.28,410
SBC5379,6160,56.1,-129.35,326
SBC5380,6161,55.62,-128.59,426
SBC5381,6162,55.31,-127.63,426
SBC5382,6163,55.58,-128.02,399
SBC5383,6164,55.58,-128.55,320
SBC5384,6165,55.57,-128.58,310
SBC5385,6166,55.56,-128.66,249
SBC5386,6167,55.16,-128.07,463
SBC5387,6168,55.17,-128.07,515
SBC5388,6169,55.31,-127.63,426
SBC5389,6170,55.31,-127.63,354
SBC5390,6171,55.31,-127.63,357
SBC5391,6172,55.31,-127.63,357
SBC5392,6173,55.31,-127.57,639
SBC5393,6174,55.31,-127.58,548
