"PlotNumber","SubPlot","MeasurementID","TreeNum","TreeSpp","DBH","DBHClass","TotalHtCalc","HeightClass","CountAge","CountHT","TotalAge","AgeNote","TreeHealth","TreeOrigin","Conks","BlindConks","Scars","ForkOrCrook","FrostCrack","Mistletoe","RottenBranch","DeadOrBrokenTop","DamageType","DamageSeverity","CrownClass","Ht2LiveCrown","Appearance","CrownCondition","BarkRetention","WoodCondition","LichenLoading","MossLoading","WildLifeUse","TreeNotes","LiveDead","CuVolume","SPH","BasalArea","SiteIndexID","SiteIndex"
"SBC6091","1",0,1,"Bl",30.00000,,6.900000,,101,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6095","1",0,1,"Pl",13.50000,,9.900000,,19,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6096","1",0,1,"Pl",8.800000,,11.80000,,40,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6097","1",0,1,"Pl",25.70000,,10.40000,,101,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6099","1",0,1,"Sx",28.00000,,6.400000,,88,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6102","1",0,1,"Bl",8.400000,,6.100000,,55,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6103","1",0,1,"Bl",48.30000,,8.800000,,115,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6104","1",0,1,"Bl",8.200000,,3.600000,,27,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6105","1",0,1,"Pl",15.60000,,7.500000,,16,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6107","1",0,1,"Pl",14.30000,,9.300000,,15,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6110","1",0,1,"Pl",9.700000,,11.40000,,12,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6114","1",0,1,"Bl",5.800000,,9.300000,,22,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6118","1",0,1,"Pl",20.10000,,20.60000,,44,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6119","1",0,1,"Pl",23.90000,,10.80000,,45,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6121","1",0,1,"Pl",25.80000,,10.20000,,110,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6122","1",0,1,"Sx",21.60000,,19.50000,,99,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6125","1",0,1,"Sx",28.90000,,15.50000,,100,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6126","1",0,1,"Bl",9.500000,,17.20000,,20,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6128","1",0,1,"Pl",24.70000,,20.70000,,93,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6130","1",0,2,"Pl",26.60000,,21.60000,,104,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6134","1",0,1,"Sx",23.50000,,19.80000,,109,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6137","1",0,1,"Pl",14.80000,,26.60000,,96,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6138","1",0,1,"Pl",24.20000,,29.70000,,62,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6146","1",0,1,"Sx",42.00000,,6.400000,,62,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6147","1",0,1,"Pl",25.30000,,13.40000,,62,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6149","1",0,1,"Pl",11.30000,,26.60000,,14,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6153","1",0,1,"Pl",7.900000,,29.20000,,11,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6154","1",0,1,"Pl",13.00000,,21.30000,,14,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6166","1",0,1,"Bl",28.60000,,9.000000,,101,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6170","1",0,1,"Bl",32.00000,,16.60000,,118,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6171","1",0,1,"Pl",24.40000,,12.20000,,32,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6174","1",0,1,"Bl",7.100000,,20.20000,,16,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6175","1",0,1,"Bl",37.20000,,23.70000,,88,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6037","1",0,1,"Bl",16.70000,,24.60000,,59,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6039","1",0,1,"Bl",13.80000,,19.40000,,54,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6176","1",0,1,"Bl",15.70000,,30.10000,,22,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6177","1",0,1,"Bl",9.500000,,27.20000,,20,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6181","1",0,2,"Pl",12.20000,,13.10000,,24,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6181","1",0,3,"Fd",13.90000,,12.60000,,31,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6181","1",0,1,"Sx",38.20000,,,,,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6182","1",0,1,"Pl",20.30000,,10.60000,,24,1.300000,,,,,,,,,,,,,"IBM","L",,,,,,,,,,,,,,,,
"SBC6182","1",0,2,"Sx",19.90000,,12.00000,,31,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6183","1",0,1,"Pl",13.30000,,10.90000,,20,1.300000,,,,,,,,,,,,,"IBM","L",,,,,,,,,,,,,,,,
"SBC6183","1",0,2,"Sx",9.200000,,7.200000,,19,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6184","1",0,1,"Pl",15.10000,,12.60000,,27,1.300000,,,,,,,,,,,,,"IBM","S",,,,,,,,,,,,,,,,
"SBC6193","1",0,1,"Pl",17.20000,,13.30000,,49,1.300000,,,,,,,,,,,,,"IBM","L",,,,,,,,,,,,,,,,
"SBC6201","1",0,1,"Pl",16.40000,,12.70000,,69,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6204","1",0,1,"Sx",29.50000,,25.00000,,101,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6205","1",0,1,"Pl",12.10000,,11.30000,,71,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6206","1",0,1,"Pl",13.80000,,14.50000,,57,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6210","1",0,1,"Pl",8.000000,,10.30000,,14,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6211","1",0,1,"Pl",10.70000,,10.60000,,18,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6212","1",0,1,"Sx",31.10000,,5.500000,,57,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6213","1",0,1,"Sx",8.000000,,13.50000,,25,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6215","1",0,1,"Pl",14.10000,,4.800000,,69,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6217","1",0,1,"Sx",5.800000,,17.20000,,13,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6220","1",0,1,"Pl",12.40000,,14.00000,,34,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6222","1",0,1,"Sx",9.100000,,4.700000,,30,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6223","1",0,1,"Pl",18.20000,,6.100000,,75,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6227","1",0,1,"Sx",16.10000,,6.500000,,31,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6228","1",0,1,"Pl",13.80000,,15.20000,,28,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6229","1",0,1,"Fd",30.30000,,20.50000,,72,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6230","1",0,1,"Fd",7.700000,,24.50000,,16,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6236","1",0,1,"Sx",19.40000,,21.40000,,80,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6242","1",0,1,"Fd",27.50000,,20.30000,,55,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6243","1",0,1,"Pl",24.20000,,12.80000,,72,1.300000,,,,,,,,,,,,,"IBM","S",,,,,,,,,,,,,,,,
"SBC6244","1",0,2,"Sx",14.00000,,18.70000,,22,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6244","1",0,1,"Pl",13.70000,,19.50000,,22,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6259","1",0,2,"Pl",13.00000,,11.20000,,19,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6185","1",0,1,"Sx",11.60000,,20.10000,,28,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6187","1",0,1,"Sx",13.40000,,12.30000,,20,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6189","1",0,2,"Pl",12.50000,,9.300000,,14,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6260","1",0,1,"Hw",29.50000,,23.10000,,84,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6261","1",0,1,"Hw",24.30000,,22.00000,,94,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6262","1",0,1,"Hw",25.50000,,19.70000,,102,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6263","1",0,1,"Hw",10.00000,,7.400000,,20,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6264","1",0,1,"Hw",22.20000,,11.90000,,32,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6265","1",0,1,"Hw",20.70000,,13.20000,,29,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6266","1",0,1,"Hw",24.20000,,20.30000,,99,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6267","1",0,1,"Hw",19.00000,,19.30000,,67,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6268","1",0,1,"Hw",20.10000,,22.80000,,66,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6269","1",0,1,"Hw",20.20000,,17.20000,,99,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6277","1",0,1,"Pl",13.20000,,5.800000,,29,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6280","1",0,1,"Pl",16.00000,,17.10000,,53,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6281","1",0,1,"Bl",31.30000,,9.900000,,115,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6282","1",0,1,"Pl",22.50000,,4.900000,,32,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6284","1",0,1,"Pl",8.100000,,10.40000,,10,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6293","1",0,1,"Fd",10.10000,,5.600000,,25,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6298","1",0,1,"Fd",50.50000,,7.600000,,97,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6322","1",0,1,"Pl",10.90000,,22.30000,,11,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6323","1",0,1,"Pl",9.000000,,16.90000,,11,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6326","1",0,1,"Bl",23.90000,,5.300000,,58,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6329","1",0,1,"Bl",14.60000,,11.30000,,30,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6333","1",0,1,"Bl",9.400000,,19.00000,,15,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6334","1",0,1,"Bl",33.90000,,10.40000,,108,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6342","1",0,1,"Pl",21.00000,,22.00000,,42,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6299","1",0,1,"Fd",25.30000,,26.40000,,54,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6303","1",0,1,"Fd",31.40000,,33.20000,,48,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6305","1",0,1,"Fd",11.50000,,6.100000,,14,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6308","1",0,1,"Fd",24.50000,,20.40000,,55,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6310","1",0,1,"Fd",16.40000,,7.300000,,21,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6312","1",0,1,"Fd",13.20000,,11.80000,,20,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6318","1",0,1,"Pl",22.80000,,8.500000,,68,1.300000,,,,,,,,,,,,,"IBM","L",,,,,,,,,,,,,,,,
"SBC6344","1",0,1,"Pl",15.20000,,20.20000,,34,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6345","1",0,1,"Pl",8.000000,,11.20000,,13,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6346","1",0,1,"Pl",11.80000,,9.200000,,12,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6347","1",0,1,"Pl",14.90000,,16.50000,,19,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6348","1",0,1,"Bl",13.60000,,6.100000,,68,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6349","1",0,1,"Pl",22.10000,,12.50000,,67,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6352","1",0,1,"Pl",9.900000,,9.700000,,17,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6357","1",0,1,"Pl",16.80000,,5.800000,,37,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6362","1",0,1,"Pl",13.10000,,15.30000,,19,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6364","1",0,1,"Pl",14.50000,,18.50000,,30,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6288","1",0,1,"Pl",16.30000,,14.10000,,59,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6289","1",0,1,"Bl",15.80000,,6.700000,,52,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6366","1",0,1,"At",39.60000,,26.20000,,93,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6367","1",0,1,"Ep",46.70000,,25.90000,,100,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6367","1",0,1,"Sx",59.30000,,33.60000,,99,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6368","1",0,1,"At",48.70000,,26.70000,,83,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6369","1",0,1,"Ep",36.00000,,22.20000,,101,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6370","1",0,1,"At",32.30000,,21.30000,,85,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6371","1",0,1,"At",41.30000,,25.40000,,100,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6372","1",0,1,"Ac",70.60000,,40.10000,,101,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6373","1",0,1,"Sx",32.30000,,19.00000,,89,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6373","1",0,1,"At",22.60000,,17.40000,,91,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6374","1",0,1,"Ep",33.90000,,25.90000,,81,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6375","1",0,1,"At",39.30000,,29.10000,,91,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6376","1",0,1,"At",33.50000,,23.40000,,93,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6377","1",0,1,"At",31.50000,,20.00000,,57,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6378","1",0,1,"Ep",28.30000,,20.90000,,45,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6379","1",0,1,"Ep",31.20000,,18.50000,,44,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6380","1",0,1,"Ac",35.50000,,21.50000,,49,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6381","1",0,1,"At",35.40000,,27.20000,,75,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6381","1",0,1,"Fd",62.60000,,30.00000,,76,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6382","1",0,1,"Ep",31.60000,,28.20000,,83,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6383","1",0,1,"At",32.90000,,21.60000,,77,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6384","1",0,1,"At",26.70000,,19.60000,,76,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6385","1",0,1,"Ep",45.20000,,27.30000,,88,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6386","1",0,1,"Ep",38.30000,,26.70000,,106,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6387","1",0,1,"Ep",34.30000,,26.00000,,99,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6388","1",0,1,"Ep",40.40000,,26.00000,,111,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6389","1",0,1,"At",28.70000,,25.20000,,86,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6390","1",0,1,"Ep",34.90000,,24.80000,,96,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6391","1",0,1,"At",40.40000,,27.90000,,90,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6392","1",0,1,"At",37.50000,,21.10000,,87,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6393","1",0,1,"At",50.90000,,29.00000,,88,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6394","1",0,1,"At",46.50000,,24.60000,,96,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6395","1",0,1,"At",48.30000,,30.80000,,100,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6396","1",0,1,"At",27.00000,,16.10000,,87,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6397","1",0,1,"At",25.50000,,20.50000,,85,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6398","1",0,1,"At",45.50000,,24.30000,,79,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6399","1",0,1,"At",33.60000,,27.20000,,91,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6400","1",0,1,"Sx",29.90000,,20.70000,,54,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6400","1",0,1,"At",28.70000,,25.40000,,60,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6401","1",0,1,"Sx",25.40000,,20.70000,,81,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6402","1",0,1,"Pl",15.00000,,10.20000,,34,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6403","1",0,1,"Pl",19.30000,,11.30000,,65,1.300000,,,,,,,,,,,,,"IBM","L",,,,,,,,,,,,,,,,
"SBC6404","1",0,1,"Pl",20.90000,,10.70000,,36,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6405","1",0,1,"Pl",23.30000,,13.00000,,69,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6406","1",0,1,"Bl",15.00000,,11.00000,,55,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6406","1",0,2,"Pl",18.30000,,12.40000,,69,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6407","1",0,1,"Sx",10.10000,,6.600000,,14,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6408","1",0,1,"Sx",25.90000,,19.30000,,65,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6409","1",0,1,"Pl",12.70000,,10.60000,,27,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6409","1",0,2,"Fd",14.70000,,9.700000,,33,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6410","1",0,1,"Pl",15.80000,,10.60000,,64,1.300000,,,,,,,,,,,,,"DS","L",,,,,,,,,,,,,,,,
"SBC6410","1",0,2,"Se",15.60000,,11.40000,,69,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6411","1",0,1,"Pl",8.300000,,5.600000,,10,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6412","1",0,1,"Sx",5.100000,,4.400000,,12,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6413","1",0,1,"Fd",22.80000,,15.10000,,63,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6414","1",0,1,"Fd",11.00000,,7.800000,,13,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6414","1",0,2,"Pl",15.50000,,8.800000,,15,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6415","1",0,1,"Sx",24.50000,,17.40000,,97,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6416","1",0,1,"Pl",17.50000,,15.40000,,40,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6416","1",0,2,"Fd",19.30000,,13.20000,,34,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6417","1",0,1,"Sx",26.20000,,19.40000,,84,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6418","1",0,1,"Fd",9.430000,,7.300000,,28,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6419","1",0,1,"Pl",8.500000,,6.500000,,11,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6419","1",0,2,"Bl",8.600000,,6.500000,,15,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6420","1",0,1,"Fd",17.50000,,12.90000,,51,1.300000,,,,,,,,,,,,,"D","L",,,,,,,,,,,,,,,,
"SBC6420","1",0,2,"Pl",22.50000,,16.70000,,63,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6421","1",0,2,"Fd",19.60000,,18.70000,,56,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6421","1",0,1,"Pl",20.10000,,12.00000,,58,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6422","1",0,1,"Fd",16.10000,,9.600000,,59,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6423","1",0,1,"Pl",27.10000,,20.80000,,69,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6423","1",0,2,"Sx",24.70000,,20.40000,,63,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6424","1",0,1,"Pl",25.90000,,18.90000,,66,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6425","1",0,1,"Pl",30.20000,,15.80000,,63,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6425","1",0,2,"Sx",23.50000,,16.30000,,53,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6426","1",0,2,"Pl",15.40000,,14.20000,,71,1.300000,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
"SBC6426","1",0,1,"Bl",17.10000,,13.20000,,78,1.300000,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
"SBC6427","1",0,1,"Sx",16.80000,,15.40000,,62,1.300000,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
"SBC6427","1",0,2,"Pl",19.60000,,16.60000,,70,1.300000,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
"SBC6428","1",0,1,"Fd",40.30000,,19.50000,,64,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6429","1",0,1,"Pl",24.60000,,15.40000,,66,1.300000,,,,,,,,,,,,,"DMP","L",,,,,,,,,,,,,,,,
"SBC6430","1",0,1,"Pl",16.10000,,15.40000,,68,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6431","1",0,1,"Sx",23.70000,,14.90000,,49,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6431","1",0,2,"Pl",21.50000,,18.20000,,66,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6432","1",0,1,"Sx",19.60000,,12.70000,,54,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6433","1",0,1,"Sx",40.00000,,18.80000,,59,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6434","1",0,1,"Pl",14.30000,,13.70000,,38,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6435","1",0,1,"Sx",18.70000,,15.90000,,52,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6435","1",0,2,"Pl",19.60000,,16.30000,,51,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC6436","1",0,1,"Sx",26.70000,,17.30000,,82,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
